@relation observations_30.arff

@attribute THROWS numeric
@attribute DEREFERNCES numeric
@attribute NEW numeric
@attribute STATEMENTS numeric
@attribute INVOCATIONS numeric
@attribute GOTO numeric
@attribute LOCALS numeric
@attribute EQUAL numeric
@attribute IF numeric
@attribute FIELDS_WRITTEN numeric
@attribute FIELDS numeric
@attribute ASSIGNMENTS numeric
@attribute class {hot,cold}

@data
0,1,0,4,0,1,3,0,0,0,0,1,hot
1,1,0,5,1,1,5,0,0,0,0,1,hot
1,1,0,3,0,0,4,0,0,0,0,1,hot
0,3,1,12,7,0,20,0,0,0,0,6,hot
0,4,1,12,6,0,18,0,0,0,0,5,hot
0,7,0,9,0,1,9,0,1,0,1,1,hot
0,8,7,101,80,2,183,0,1,0,2,28,hot
0,1,0,4,1,0,4,0,0,0,0,1,hot
0,3,0,27,14,6,49,2,4,0,0,16,cold
0,3,0,30,15,7,54,3,5,0,0,18,cold
0,3,0,29,15,6,56,3,5,0,0,18,cold
0,3,0,15,5,4,23,1,3,0,0,7,hot
0,3,0,8,2,1,10,0,1,0,0,3,hot
0,3,0,7,3,0,12,0,0,0,1,4,hot
0,3,0,4,0,0,6,0,0,0,2,2,hot
0,3,0,9,1,3,11,1,2,0,2,4,hot
0,3,0,8,1,2,11,1,2,0,2,4,hot
0,2,0,6,0,2,6,1,1,0,1,2,hot
0,3,0,7,3,0,8,0,0,0,1,1,hot
0,5,0,26,4,6,35,1,4,0,2,16,hot
0,4,2,34,10,7,51,1,5,0,1,22,cold
0,3,2,30,6,7,49,1,5,0,0,19,hot
0,6,0,29,5,7,41,2,5,0,2,18,cold
0,5,2,37,11,8,57,2,6,0,1,24,cold
0,4,2,33,7,8,55,2,6,0,0,21,cold
0,7,0,32,6,8,47,3,6,0,2,20,cold
0,6,2,40,12,9,63,3,7,0,1,26,cold
0,5,2,36,8,9,61,3,7,0,0,23,cold
0,8,0,35,7,9,53,4,7,0,2,22,cold
0,7,2,43,13,10,69,4,8,0,1,28,cold
0,6,2,39,9,10,67,4,8,0,0,25,cold
0,9,1,38,8,10,58,5,8,0,2,23,cold
0,8,3,46,14,11,74,5,9,0,1,29,cold
0,7,3,42,10,11,72,5,9,0,0,26,cold
0,10,2,45,14,9,72,5,8,0,3,29,cold
0,9,4,53,20,10,88,5,9,0,2,35,cold
0,8,4,49,16,10,86,5,9,0,1,32,cold
0,3,0,15,2,2,16,0,2,0,2,9,hot
0,2,2,23,8,3,32,0,3,0,1,15,hot
0,1,2,19,4,3,30,0,3,0,0,12,hot
0,7,1,34,10,8,52,1,4,0,3,20,cold
0,6,3,42,16,9,68,1,5,0,2,26,cold
0,5,3,38,12,9,66,1,5,0,1,23,cold
0,8,1,37,11,9,58,2,5,0,3,22,cold
0,7,3,45,17,10,74,2,6,0,2,28,cold
0,6,3,41,13,10,72,2,6,0,1,25,cold
0,9,1,40,12,10,64,3,6,0,3,24,cold
0,8,3,48,18,11,80,3,7,0,2,30,cold
0,7,3,44,14,11,78,3,7,0,1,27,cold
0,10,1,43,13,11,70,4,7,0,3,26,cold
0,9,3,51,19,12,86,4,8,0,2,32,cold
0,8,3,47,15,12,84,4,8,0,1,29,cold
0,11,2,46,14,12,75,5,8,0,3,27,cold
0,10,4,54,20,13,91,5,9,0,2,33,cold
0,9,4,50,16,13,89,5,9,0,1,30,cold
0,12,3,53,20,11,89,5,8,0,4,33,cold
0,11,5,61,26,12,105,5,9,0,3,39,cold
0,10,5,57,22,12,103,5,9,0,2,36,cold
0,5,1,23,8,4,33,0,2,0,3,13,hot
0,4,3,31,14,5,49,0,3,0,2,19,hot
0,3,3,27,10,5,47,0,3,0,1,16,hot
0,7,1,34,10,8,52,1,4,0,3,20,cold
0,6,3,42,16,9,68,1,5,0,2,26,cold
0,5,3,38,12,9,66,1,5,0,1,23,cold
0,8,1,37,11,9,58,2,5,0,3,22,cold
0,7,3,45,17,10,74,2,6,0,2,28,cold
0,6,3,41,13,10,72,2,6,0,1,25,cold
0,9,1,40,12,10,64,3,6,0,3,24,cold
0,8,3,48,18,11,80,3,7,0,2,30,cold
0,7,3,44,14,11,78,3,7,0,1,27,cold
0,10,1,43,13,11,70,4,7,0,3,26,cold
0,9,3,51,19,12,86,4,8,0,2,32,cold
0,8,3,47,15,12,84,4,8,0,1,29,cold
0,11,2,46,14,12,75,5,8,0,3,27,cold
0,10,4,54,20,13,91,5,9,0,2,33,cold
0,9,4,50,16,13,89,5,9,0,1,30,cold
0,12,3,53,20,11,89,5,8,0,4,33,cold
0,11,5,61,26,12,105,5,9,0,3,39,cold
0,10,5,57,22,12,103,5,9,0,2,36,cold
0,5,1,23,8,4,33,0,2,0,3,13,hot
0,4,3,31,14,5,49,0,3,0,2,19,hot
0,3,3,27,10,5,47,0,3,0,1,16,hot
0,7,1,34,10,8,52,1,4,0,3,20,cold
0,6,3,42,16,9,68,1,5,0,2,26,cold
0,5,3,38,12,9,66,1,5,0,1,23,cold
0,8,1,37,11,9,58,2,5,0,3,22,cold
0,7,3,45,17,10,74,2,6,0,2,28,cold
0,6,3,41,13,10,72,2,6,0,1,25,cold
0,9,1,40,12,10,64,3,6,0,3,24,cold
0,8,3,48,18,11,80,3,7,0,2,30,cold
0,7,3,44,14,11,78,3,7,0,1,27,cold
0,10,1,43,13,11,70,4,7,0,3,26,cold
0,9,3,51,19,12,86,4,8,0,2,32,cold
0,8,3,47,15,12,84,4,8,0,1,29,cold
0,11,2,46,14,12,75,5,8,0,3,27,cold
0,10,4,54,20,13,91,5,9,0,2,33,cold
0,9,4,50,16,13,89,5,9,0,1,30,cold
0,12,3,53,20,11,89,5,8,0,4,33,cold
0,11,5,61,26,12,105,5,9,0,3,39,cold
0,10,5,57,22,12,103,5,9,0,2,36,cold
0,5,1,23,8,4,33,0,2,0,3,13,hot
0,4,3,31,14,5,49,0,3,0,2,19,hot
0,3,3,27,10,5,47,0,3,0,1,16,hot
0,7,1,34,10,8,52,1,4,0,3,20,cold
0,6,3,42,16,9,68,1,5,0,2,26,cold
0,5,3,38,12,9,66,1,5,0,1,23,cold
0,8,1,37,11,9,58,2,5,0,3,22,cold
0,7,3,45,17,10,74,2,6,0,2,28,cold
0,6,3,41,13,10,72,2,6,0,1,25,cold
0,9,1,40,12,10,64,3,6,0,3,24,cold
0,8,3,48,18,11,80,3,7,0,2,30,cold
0,7,3,44,14,11,78,3,7,0,1,27,cold
0,10,1,43,13,11,70,4,7,0,3,26,cold
0,9,3,51,19,12,86,4,8,0,2,32,cold
0,8,3,47,15,12,84,4,8,0,1,29,cold
0,11,2,46,14,12,75,5,8,0,3,27,cold
0,10,4,54,20,13,91,5,9,0,2,33,cold
0,9,4,50,16,13,89,5,9,0,1,30,cold
0,12,3,53,20,11,89,5,8,0,4,33,cold
0,11,5,61,26,12,105,5,9,0,3,39,cold
0,10,5,57,22,12,103,5,9,0,2,36,cold
0,5,1,23,8,4,33,0,2,0,3,13,hot
0,4,3,31,14,5,49,0,3,0,2,19,hot
0,3,3,27,10,5,47,0,3,0,1,16,hot
0,1,0,3,1,0,2,0,0,0,0,0,hot
0,5,0,10,4,0,8,0,0,5,5,9,hot
0,1,0,3,1,0,2,0,0,0,0,0,hot
0,0,0,1,0,0,0,0,0,0,0,0,hot
0,3,0,7,3,0,6,0,0,3,3,6,hot
0,7,1,25,9,3,43,0,2,2,3,16,hot
0,4,0,10,2,1,14,0,1,1,1,4,hot
0,1,0,2,0,0,2,0,0,0,1,1,hot
0,2,0,3,0,0,2,0,0,1,1,1,hot
1,8,7,84,56,9,138,4,7,0,7,62,cold
0,8,6,82,55,9,135,4,7,0,7,61,cold
1,7,6,76,50,9,124,4,7,0,6,56,cold
0,7,5,74,49,9,121,4,7,0,6,55,cold
1,10,7,91,60,10,152,5,8,0,9,68,cold
0,10,6,89,59,10,149,5,8,0,9,67,cold
1,9,6,83,54,10,138,5,8,0,8,62,cold
0,9,5,81,53,10,135,5,8,0,8,61,cold
1,11,7,92,58,12,150,7,10,0,10,67,cold
0,11,6,90,57,12,147,7,10,0,10,66,cold
1,10,6,84,52,12,136,7,10,0,9,61,cold
0,10,5,82,51,12,133,7,10,0,9,60,cold
1,12,7,93,59,11,155,7,10,0,11,69,cold
0,12,6,91,58,11,152,7,10,0,11,68,cold
1,11,6,85,53,11,141,7,10,0,10,63,cold
0,11,5,83,52,11,138,7,10,0,10,62,cold
1,11,7,91,59,10,153,6,9,0,10,68,cold
0,11,6,89,58,10,150,6,9,0,10,67,cold
1,10,6,83,53,10,139,6,9,0,9,62,cold
0,10,5,81,52,10,136,6,9,0,9,61,cold
1,9,7,89,60,9,150,4,7,0,8,67,cold
0,9,6,87,59,9,147,4,7,0,8,66,cold
1,8,6,81,54,9,136,4,7,0,7,61,cold
0,8,5,79,53,9,133,4,7,0,7,60,cold
1,10,7,90,58,11,148,6,9,0,9,66,cold
0,10,6,88,57,11,145,6,9,0,9,65,cold
1,9,6,82,52,11,134,6,9,0,8,60,cold
0,9,5,80,51,11,131,6,9,0,8,59,cold
1,11,7,91,59,10,153,6,9,0,10,68,cold
0,11,6,89,58,10,150,6,9,0,10,67,cold
1,10,6,83,53,10,139,6,9,0,9,62,cold
0,10,5,81,52,10,136,6,9,0,9,61,cold
1,10,7,89,59,9,151,5,8,0,9,67,cold
0,10,6,87,58,9,148,5,8,0,9,66,cold
1,9,6,81,53,9,137,5,8,0,8,61,cold
0,9,5,79,52,9,134,5,8,0,8,60,cold
1,8,6,78,51,9,126,4,7,0,7,57,cold
0,8,5,76,50,9,123,4,7,0,7,56,cold
1,7,5,70,45,9,112,4,7,0,6,51,cold
0,7,4,68,44,9,109,4,7,0,6,50,cold
1,10,6,85,55,10,140,5,8,0,9,63,cold
0,10,5,83,54,10,137,5,8,0,9,62,cold
1,9,5,77,49,10,126,5,8,0,8,57,cold
0,9,4,75,48,10,123,5,8,0,8,56,cold
1,11,6,86,53,12,138,7,10,0,10,62,cold
0,11,5,84,52,12,135,7,10,0,10,61,cold
1,10,5,78,47,12,124,7,10,0,9,56,cold
0,10,4,76,46,12,121,7,10,0,9,55,cold
1,12,6,87,54,11,143,7,10,0,11,64,cold
0,12,5,85,53,11,140,7,10,0,11,63,cold
1,11,5,79,48,11,129,7,10,0,10,58,cold
0,11,4,77,47,11,126,7,10,0,10,57,cold
1,11,6,85,54,10,141,6,9,0,10,63,cold
0,11,5,83,53,10,138,6,9,0,10,62,cold
1,10,5,77,48,10,127,6,9,0,9,57,cold
0,10,4,75,47,10,124,6,9,0,9,56,cold
1,9,6,83,55,9,138,4,7,0,8,62,cold
0,9,5,81,54,9,135,4,7,0,8,61,cold
1,8,5,75,49,9,124,4,7,0,7,56,cold
0,8,4,73,48,9,121,4,7,0,7,55,cold
1,10,6,84,53,11,136,6,9,0,9,61,cold
0,10,5,82,52,11,133,6,9,0,9,60,cold
1,9,5,76,47,11,122,6,9,0,8,55,cold
0,9,4,74,46,11,119,6,9,0,8,54,cold
1,11,6,85,54,10,141,6,9,0,10,63,cold
0,11,5,83,53,10,138,6,9,0,10,62,cold
1,10,5,77,48,10,127,6,9,0,9,57,cold
0,10,4,75,47,10,124,6,9,0,9,56,cold
1,10,6,83,54,9,139,5,8,0,9,62,cold
0,10,5,81,53,9,136,5,8,0,9,61,cold
1,9,5,75,48,9,125,5,8,0,8,56,cold
0,9,4,73,47,9,122,5,8,0,8,55,cold
1,8,7,83,56,9,137,4,7,0,7,61,cold
0,8,6,81,55,9,134,4,7,0,7,60,cold
1,7,6,75,50,9,123,4,7,0,6,55,cold
0,7,5,73,49,9,120,4,7,0,6,54,cold
1,10,7,90,60,10,151,5,8,0,9,67,cold
0,10,6,88,59,10,148,5,8,0,9,66,cold
1,9,6,82,54,10,137,5,8,0,8,61,cold
0,9,5,80,53,10,134,5,8,0,8,60,cold
1,11,7,91,58,12,149,7,10,0,10,66,cold
0,11,6,89,57,12,146,7,10,0,10,65,cold
1,10,6,83,52,12,135,7,10,0,9,60,cold
0,10,5,81,51,12,132,7,10,0,9,59,cold
1,12,7,92,59,11,154,7,10,0,11,68,cold
0,12,6,90,58,11,151,7,10,0,11,67,cold
1,11,6,84,53,11,140,7,10,0,10,62,cold
0,11,5,82,52,11,137,7,10,0,10,61,cold
1,11,7,90,59,10,152,6,9,0,10,67,cold
0,11,6,88,58,10,149,6,9,0,10,66,cold
1,10,6,82,53,10,138,6,9,0,9,61,cold
0,10,5,80,52,10,135,6,9,0,9,60,cold
1,9,7,88,60,9,149,4,7,0,8,66,cold
0,9,6,86,59,9,146,4,7,0,8,65,cold
1,8,6,80,54,9,135,4,7,0,7,60,cold
0,8,5,78,53,9,132,4,7,0,7,59,cold
1,10,7,89,58,11,147,6,9,0,9,65,cold
0,10,6,87,57,11,144,6,9,0,9,64,cold
1,9,6,81,52,11,133,6,9,0,8,59,cold
0,9,5,79,51,11,130,6,9,0,8,58,cold
1,11,7,90,59,10,152,6,9,0,10,67,cold
0,11,6,88,58,10,149,6,9,0,10,66,cold
1,10,6,82,53,10,138,6,9,0,9,61,cold
0,10,5,80,52,10,135,6,9,0,9,60,cold
1,10,7,88,59,9,150,5,8,0,9,66,cold
0,10,6,86,58,9,147,5,8,0,9,65,cold
1,9,6,80,53,9,136,5,8,0,8,60,cold
0,9,5,78,52,9,133,5,8,0,8,59,cold
1,8,6,77,51,9,125,4,7,0,7,56,cold
0,8,5,75,50,9,122,4,7,0,7,55,cold
1,7,5,69,45,9,111,4,7,0,6,50,cold
0,7,4,67,44,9,108,4,7,0,6,49,cold
1,10,6,84,55,10,139,5,8,0,9,62,cold
0,10,5,82,54,10,136,5,8,0,9,61,cold
1,9,5,76,49,10,125,5,8,0,8,56,cold
0,9,4,74,48,10,122,5,8,0,8,55,cold
1,11,6,85,53,12,137,7,10,0,10,61,cold
0,11,5,83,52,12,134,7,10,0,10,60,cold
1,10,5,77,47,12,123,7,10,0,9,55,cold
0,10,4,75,46,12,120,7,10,0,9,54,cold
1,12,6,86,54,11,142,7,10,0,11,63,cold
0,12,5,84,53,11,139,7,10,0,11,62,cold
1,11,5,78,48,11,128,7,10,0,10,57,cold
0,11,4,76,47,11,125,7,10,0,10,56,cold
1,11,6,84,54,10,140,6,9,0,10,62,cold
0,11,5,82,53,10,137,6,9,0,10,61,cold
1,10,5,76,48,10,126,6,9,0,9,56,cold
0,10,4,74,47,10,123,6,9,0,9,55,cold
1,9,6,82,55,9,137,4,7,0,8,61,cold
0,9,5,80,54,9,134,4,7,0,8,60,cold
1,8,5,74,49,9,123,4,7,0,7,55,cold
0,8,4,72,48,9,120,4,7,0,7,54,cold
1,10,6,83,53,11,135,6,9,0,9,60,cold
0,10,5,81,52,11,132,6,9,0,9,59,cold
1,9,5,75,47,11,121,6,9,0,8,54,cold
0,9,4,73,46,11,118,6,9,0,8,53,cold
1,11,6,84,54,10,140,6,9,0,10,62,cold
0,11,5,82,53,10,137,6,9,0,10,61,cold
1,10,5,76,48,10,126,6,9,0,9,56,cold
0,10,4,74,47,10,123,6,9,0,9,55,cold
1,10,6,82,54,9,138,5,8,0,9,61,cold
0,10,5,80,53,9,135,5,8,0,9,60,cold
1,9,5,74,48,9,124,5,8,0,8,55,cold
0,9,4,72,47,9,121,5,8,0,8,54,cold
1,6,6,74,49,9,119,4,7,0,5,53,cold
0,6,5,72,48,9,116,4,7,0,5,52,cold
1,5,5,66,43,9,105,4,7,0,4,47,cold
0,5,4,64,42,9,102,4,7,0,4,46,cold
1,8,6,81,53,10,133,5,8,0,7,59,cold
0,8,5,79,52,10,130,5,8,0,7,58,cold
1,7,5,73,47,10,119,5,8,0,6,53,cold
0,7,4,71,46,10,116,5,8,0,6,52,cold
1,9,6,82,51,12,131,7,10,0,8,58,cold
0,9,5,80,50,12,128,7,10,0,8,57,cold
1,8,5,74,45,12,117,7,10,0,7,52,cold
0,8,4,72,44,12,114,7,10,0,7,51,cold
1,10,6,83,52,11,136,7,10,0,9,60,cold
0,10,5,81,51,11,133,7,10,0,9,59,cold
1,9,5,75,46,11,122,7,10,0,8,54,cold
0,9,4,73,45,11,119,7,10,0,8,53,cold
1,9,6,81,52,10,134,6,9,0,8,59,cold
0,9,5,79,51,10,131,6,9,0,8,58,cold
1,8,5,73,46,10,120,6,9,0,7,53,cold
0,8,4,71,45,10,117,6,9,0,7,52,cold
1,7,6,79,53,9,131,4,7,0,6,58,cold
0,7,5,77,52,9,128,4,7,0,6,57,cold
1,6,5,71,47,9,117,4,7,0,5,52,cold
0,6,4,69,46,9,114,4,7,0,5,51,cold
1,8,6,80,51,11,129,6,9,0,7,57,cold
0,8,5,78,50,11,126,6,9,0,7,56,cold
1,7,5,72,45,11,115,6,9,0,6,51,cold
0,7,4,70,44,11,112,6,9,0,6,50,cold
1,9,6,81,52,10,134,6,9,0,8,59,cold
0,9,5,79,51,10,131,6,9,0,8,58,cold
1,8,5,73,46,10,120,6,9,0,7,53,cold
0,8,4,71,45,10,117,6,9,0,7,52,cold
1,8,6,79,52,9,132,5,8,0,7,58,cold
0,8,5,77,51,9,129,5,8,0,7,57,cold
1,7,5,71,46,9,118,5,8,0,6,52,cold
0,7,4,69,45,9,115,5,8,0,6,51,cold
1,6,5,68,44,9,107,4,7,0,5,48,cold
0,6,4,66,43,9,104,4,7,0,5,47,cold
1,5,4,60,38,9,93,4,7,0,4,42,cold
0,5,3,58,37,9,90,4,7,0,4,41,cold
1,8,5,75,48,10,121,5,8,0,7,54,cold
0,8,4,73,47,10,118,5,8,0,7,53,cold
1,7,4,67,42,10,107,5,8,0,6,48,cold
0,7,3,65,41,10,104,5,8,0,6,47,cold
1,9,5,76,46,12,119,7,10,0,8,53,cold
0,9,4,74,45,12,116,7,10,0,8,52,cold
1,8,4,68,40,12,105,7,10,0,7,47,cold
0,8,3,66,39,12,102,7,10,0,7,46,cold
1,10,5,77,47,11,124,7,10,0,9,55,cold
0,10,4,75,46,11,121,7,10,0,9,54,cold
1,9,4,69,41,11,110,7,10,0,8,49,cold
0,9,3,67,40,11,107,7,10,0,8,48,cold
1,9,5,75,47,10,122,6,9,0,8,54,cold
0,9,4,73,46,10,119,6,9,0,8,53,cold
1,8,4,67,41,10,108,6,9,0,7,48,cold
0,8,3,65,40,10,105,6,9,0,7,47,cold
1,7,5,73,48,9,119,4,7,0,6,53,cold
0,7,4,71,47,9,116,4,7,0,6,52,cold
1,6,4,65,42,9,105,4,7,0,5,47,cold
0,6,3,63,41,9,102,4,7,0,5,46,cold
1,8,5,74,46,11,117,6,9,0,7,52,cold
0,8,4,72,45,11,114,6,9,0,7,51,cold
1,7,4,66,40,11,103,6,9,0,6,46,cold
0,7,3,64,39,11,100,6,9,0,6,45,cold
1,9,5,75,47,10,122,6,9,0,8,54,cold
0,9,4,73,46,10,119,6,9,0,8,53,cold
1,8,4,67,41,10,108,6,9,0,7,48,cold
0,8,3,65,40,10,105,6,9,0,7,47,cold
1,8,5,73,47,9,120,5,8,0,7,53,cold
0,8,4,71,46,9,117,5,8,0,7,52,cold
1,7,4,65,41,9,106,5,8,0,6,47,cold
0,7,3,63,40,9,103,5,8,0,6,46,cold
1,6,6,73,49,9,118,4,7,0,5,52,cold
0,6,5,71,48,9,115,4,7,0,5,51,cold
1,5,5,65,43,9,104,4,7,0,4,46,cold
0,5,4,63,42,9,101,4,7,0,4,45,cold
1,8,6,80,53,10,132,5,8,0,7,58,cold
0,8,5,78,52,10,129,5,8,0,7,57,cold
1,7,5,72,47,10,118,5,8,0,6,52,cold
0,7,4,70,46,10,115,5,8,0,6,51,cold
1,9,6,81,51,12,130,7,10,0,8,57,cold
0,9,5,79,50,12,127,7,10,0,8,56,cold
1,8,5,73,45,12,116,7,10,0,7,51,cold
0,8,4,71,44,12,113,7,10,0,7,50,cold
1,10,6,82,52,11,135,7,10,0,9,59,cold
0,10,5,80,51,11,132,7,10,0,9,58,cold
1,9,5,74,46,11,121,7,10,0,8,53,cold
0,9,4,72,45,11,118,7,10,0,8,52,cold
1,9,6,80,52,10,133,6,9,0,8,58,cold
0,9,5,78,51,10,130,6,9,0,8,57,cold
1,8,5,72,46,10,119,6,9,0,7,52,cold
0,8,4,70,45,10,116,6,9,0,7,51,cold
1,7,6,78,53,9,130,4,7,0,6,57,cold
0,7,5,76,52,9,127,4,7,0,6,56,cold
1,6,5,70,47,9,116,4,7,0,5,51,cold
0,6,4,68,46,9,113,4,7,0,5,50,cold
1,8,6,79,51,11,128,6,9,0,7,56,cold
0,8,5,77,50,11,125,6,9,0,7,55,cold
1,7,5,71,45,11,114,6,9,0,6,50,cold
0,7,4,69,44,11,111,6,9,0,6,49,cold
1,9,6,80,52,10,133,6,9,0,8,58,cold
0,9,5,78,51,10,130,6,9,0,8,57,cold
1,8,5,72,46,10,119,6,9,0,7,52,cold
0,8,4,70,45,10,116,6,9,0,7,51,cold
1,8,6,78,52,9,131,5,8,0,7,57,cold
0,8,5,76,51,9,128,5,8,0,7,56,cold
1,7,5,70,46,9,117,5,8,0,6,51,cold
0,7,4,68,45,9,114,5,8,0,6,50,cold
1,6,5,67,44,9,106,4,7,0,5,47,cold
0,6,4,65,43,9,103,4,7,0,5,46,cold
1,5,4,59,38,9,92,4,7,0,4,41,cold
0,5,3,57,37,9,89,4,7,0,4,40,cold
1,8,5,74,48,10,120,5,8,0,7,53,cold
0,8,4,72,47,10,117,5,8,0,7,52,cold
1,7,4,66,42,10,106,5,8,0,6,47,cold
0,7,3,64,41,10,103,5,8,0,6,46,cold
1,9,5,75,46,12,118,7,10,0,8,52,cold
0,9,4,73,45,12,115,7,10,0,8,51,cold
1,8,4,67,40,12,104,7,10,0,7,46,cold
0,8,3,65,39,12,101,7,10,0,7,45,cold
1,10,5,76,47,11,123,7,10,0,9,54,cold
0,10,4,74,46,11,120,7,10,0,9,53,cold
1,9,4,68,41,11,109,7,10,0,8,48,cold
0,9,3,66,40,11,106,7,10,0,8,47,cold
1,9,5,74,47,10,121,6,9,0,8,53,cold
0,9,4,72,46,10,118,6,9,0,8,52,cold
1,8,4,66,41,10,107,6,9,0,7,47,cold
0,8,3,64,40,10,104,6,9,0,7,46,cold
1,7,5,72,48,9,118,4,7,0,6,52,cold
0,7,4,70,47,9,115,4,7,0,6,51,cold
1,6,4,64,42,9,104,4,7,0,5,46,cold
0,6,3,62,41,9,101,4,7,0,5,45,cold
1,8,5,73,46,11,116,6,9,0,7,51,cold
0,8,4,71,45,11,113,6,9,0,7,50,cold
1,7,4,65,40,11,102,6,9,0,6,45,cold
0,7,3,63,39,11,99,6,9,0,6,44,cold
1,9,5,74,47,10,121,6,9,0,8,53,cold
0,9,4,72,46,10,118,6,9,0,8,52,cold
1,8,4,66,41,10,107,6,9,0,7,47,cold
0,8,3,64,40,10,104,6,9,0,7,46,cold
1,8,5,72,47,9,119,5,8,0,7,52,cold
0,8,4,70,46,9,116,5,8,0,7,51,cold
1,7,4,64,41,9,105,5,8,0,6,46,cold
0,7,3,62,40,9,102,5,8,0,6,45,cold
1,1,1,9,3,2,9,0,1,0,0,3,hot
0,1,0,7,2,2,6,0,1,0,0,2,hot
1,1,1,8,3,1,9,0,1,0,0,3,hot
0,1,0,6,2,1,6,0,1,0,0,2,hot
0,1,0,2,0,0,0,0,0,1,1,1,hot
0,3,0,5,1,0,6,0,0,0,0,0,hot
0,0,0,1,0,0,0,0,0,0,0,0,hot
0,5,2,45,19,12,44,4,9,1,3,20,cold
0,5,2,43,17,12,42,4,9,1,3,19,cold
0,4,2,42,17,12,42,4,9,0,2,18,cold
0,4,2,40,15,12,40,4,9,0,2,17,cold
0,5,2,44,19,11,44,4,9,1,3,20,cold
0,5,2,42,17,11,42,4,9,1,3,19,cold
0,4,2,41,17,11,42,4,9,0,2,18,cold
0,4,2,39,15,11,40,4,9,0,2,17,cold
0,5,2,43,17,12,42,4,9,1,3,19,cold
0,5,2,41,15,12,40,4,9,1,3,18,cold
0,4,2,40,15,12,40,4,9,0,2,17,cold
0,4,2,38,13,12,38,4,9,0,2,16,cold
0,5,2,42,17,11,42,4,9,1,3,19,cold
0,5,2,40,15,11,40,4,9,1,3,18,cold
0,4,2,39,15,11,40,4,9,0,2,17,cold
0,4,2,37,13,11,38,4,9,0,2,16,cold
0,5,2,42,17,11,41,3,8,1,3,19,cold
0,5,2,40,15,11,39,3,8,1,3,18,cold
0,4,2,39,15,11,39,3,8,0,2,17,cold
0,4,2,37,13,11,37,3,8,0,2,16,cold
0,5,2,41,17,10,41,3,8,1,3,19,cold
0,5,2,39,15,10,39,3,8,1,3,18,cold
0,4,2,38,15,10,39,3,8,0,2,17,cold
0,4,2,36,13,10,37,3,8,0,2,16,cold
0,5,2,43,17,12,42,4,9,1,3,19,cold
0,5,2,41,15,12,40,4,9,1,3,18,cold
0,4,2,40,15,12,40,4,9,0,2,17,cold
0,4,2,38,13,12,38,4,9,0,2,16,cold
0,5,2,42,17,11,42,4,9,1,3,19,cold
0,5,2,40,15,11,40,4,9,1,3,18,cold
0,4,2,39,15,11,40,4,9,0,2,17,cold
0,4,2,37,13,11,38,4,9,0,2,16,cold
0,5,2,41,15,12,40,4,9,1,3,18,cold
0,5,2,39,13,12,38,4,9,1,3,17,cold
0,4,2,38,13,12,38,4,9,0,2,16,cold
0,4,2,36,11,12,36,4,9,0,2,15,hot
0,5,2,40,15,11,40,4,9,1,3,18,cold
0,5,2,38,13,11,38,4,9,1,3,17,cold
0,4,2,37,13,11,38,4,9,0,2,16,cold
0,4,2,35,11,11,36,4,9,0,2,15,hot
0,5,2,40,15,11,39,3,8,1,3,18,cold
0,5,2,38,13,11,37,3,8,1,3,17,cold
0,4,2,37,13,11,37,3,8,0,2,16,cold
0,4,2,35,11,11,35,3,8,0,2,15,hot
0,5,2,39,15,10,39,3,8,1,3,18,cold
0,5,2,37,13,10,37,3,8,1,3,17,cold
0,4,2,36,13,10,37,3,8,0,2,16,cold
0,4,2,34,11,10,35,3,8,0,2,15,hot
0,5,2,43,17,12,42,4,9,1,3,19,cold
0,5,2,41,15,12,40,4,9,1,3,18,cold
0,4,2,40,15,12,40,4,9,0,2,17,cold
0,4,2,38,13,12,38,4,9,0,2,16,cold
0,5,2,42,17,11,42,4,9,1,3,19,cold
0,5,2,40,15,11,40,4,9,1,3,18,cold
0,4,2,39,15,11,40,4,9,0,2,17,cold
0,4,2,37,13,11,38,4,9,0,2,16,cold
0,5,2,41,15,12,40,4,9,1,3,18,cold
0,5,2,39,13,12,38,4,9,1,3,17,cold
0,4,2,38,13,12,38,4,9,0,2,16,cold
0,4,2,36,11,12,36,4,9,0,2,15,hot
0,5,2,40,15,11,40,4,9,1,3,18,cold
0,5,2,38,13,11,38,4,9,1,3,17,cold
0,4,2,37,13,11,38,4,9,0,2,16,cold
0,4,2,35,11,11,36,4,9,0,2,15,hot
0,5,2,40,15,11,39,3,8,1,3,18,cold
0,5,2,38,13,11,37,3,8,1,3,17,cold
0,4,2,37,13,11,37,3,8,0,2,16,cold
0,4,2,35,11,11,35,3,8,0,2,15,hot
0,5,2,39,15,10,39,3,8,1,3,18,cold
0,5,2,37,13,10,37,3,8,1,3,17,cold
0,4,2,36,13,10,37,3,8,0,2,16,cold
0,4,2,34,11,10,35,3,8,0,2,15,hot
0,5,2,41,15,12,40,4,9,1,3,18,cold
0,5,2,39,13,12,38,4,9,1,3,17,cold
0,4,2,38,13,12,38,4,9,0,2,16,cold
0,4,2,36,11,12,36,4,9,0,2,15,hot
0,5,2,40,15,11,40,4,9,1,3,18,cold
0,5,2,38,13,11,38,4,9,1,3,17,cold
0,4,2,37,13,11,38,4,9,0,2,16,cold
0,4,2,35,11,11,36,4,9,0,2,15,hot
0,5,2,39,13,12,38,4,9,1,3,17,cold
0,5,2,37,11,12,36,4,9,1,3,16,cold
0,4,2,36,11,12,36,4,9,0,2,15,hot
