@relation observations_40.arff

@attribute THROWS numeric
@attribute DEREFERNCES numeric
@attribute NEW numeric
@attribute STATEMENTS numeric
@attribute INVOCATIONS numeric
@attribute GOTO numeric
@attribute LOCALS numeric
@attribute EQUAL numeric
@attribute IF numeric
@attribute FIELDS_WRITTEN numeric
@attribute FIELDS numeric
@attribute ASSIGNMENTS numeric
@attribute class {hot,cold}

@data
0,21,18,153,68,24,240,15,21,5,16,96,cold
0,21,18,151,67,23,237,15,20,5,16,95,cold
0,21,18,147,65,21,232,14,19,5,16,94,cold
0,21,18,145,64,20,229,14,18,5,16,93,cold
0,21,18,151,67,23,237,15,20,5,16,95,cold
0,21,18,149,66,22,234,15,19,5,16,94,cold
0,21,18,145,64,20,229,14,18,5,16,93,cold
0,21,18,143,63,19,226,14,17,5,16,92,cold
0,19,14,120,50,17,188,12,15,5,15,80,cold
0,21,18,163,73,29,254,16,25,5,16,100,cold
0,21,18,161,72,28,251,16,24,5,16,99,cold
0,21,18,157,70,26,246,15,23,5,16,98,cold
0,21,18,155,69,25,243,15,22,5,16,97,cold
0,21,18,161,72,28,251,16,24,5,16,99,cold
0,21,18,159,71,27,248,16,23,5,16,98,cold
0,21,18,155,69,25,243,15,22,5,16,97,cold
0,21,18,153,68,24,240,15,21,5,16,96,cold
0,21,18,158,71,26,248,15,23,5,16,98,cold
0,21,18,156,70,25,245,15,22,5,16,97,cold
0,21,18,152,68,23,240,14,21,5,16,96,cold
0,21,18,150,67,22,237,14,20,5,16,95,cold
0,21,18,156,70,25,245,15,22,5,16,97,cold
0,21,18,154,69,24,242,15,21,5,16,96,cold
0,21,18,150,67,22,237,14,20,5,16,95,cold
0,21,18,148,66,21,234,14,19,5,16,94,cold
0,19,14,125,53,19,196,12,17,5,15,82,cold
0,21,18,161,72,28,251,16,24,5,16,99,cold
0,21,18,159,71,27,248,16,23,5,16,98,cold
0,21,18,155,69,25,243,15,22,5,16,97,cold
0,21,18,153,68,24,240,15,21,5,16,96,cold
0,21,18,159,71,27,248,16,23,5,16,98,cold
0,21,18,157,70,26,245,16,22,5,16,97,cold
0,21,18,153,68,24,240,15,21,5,16,96,cold
0,21,18,151,67,23,237,15,20,5,16,95,cold
0,21,18,156,70,25,245,15,22,5,16,97,cold
0,21,18,154,69,24,242,15,21,5,16,96,cold
0,21,18,150,67,22,237,14,20,5,16,95,cold
0,21,18,148,66,21,234,14,19,5,16,94,cold
0,21,18,154,69,24,242,15,21,5,16,96,cold
0,21,18,152,68,23,239,15,20,5,16,95,cold
0,21,18,148,66,21,234,14,19,5,16,94,cold
0,21,18,146,65,20,231,14,18,5,16,93,cold
0,19,14,123,52,18,193,12,16,5,15,81,cold
0,21,18,157,70,26,246,15,23,5,16,98,cold
0,21,18,155,69,25,243,15,22,5,16,97,cold
0,21,18,151,67,23,238,14,21,5,16,96,cold
0,21,18,149,66,22,235,14,20,5,16,95,cold
0,21,18,155,69,25,243,15,22,5,16,97,cold
0,21,18,153,68,24,240,15,21,5,16,96,cold
0,21,18,149,66,22,235,14,20,5,16,95,cold
0,21,18,147,65,21,232,14,19,5,16,94,cold
0,21,18,152,68,23,240,14,21,5,16,96,cold
0,21,18,150,67,22,237,14,20,5,16,95,cold
0,21,18,146,65,20,232,13,19,5,16,94,cold
0,21,18,144,64,19,229,13,18,5,16,93,cold
0,21,18,150,67,22,237,14,20,5,16,95,cold
0,21,18,148,66,21,234,14,19,5,16,94,cold
0,21,18,144,64,19,229,13,18,5,16,93,cold
0,21,18,142,63,18,226,13,17,5,16,92,cold
0,19,14,119,50,16,188,11,15,5,15,80,cold
0,21,18,155,69,25,243,15,22,5,16,97,cold
0,21,18,153,68,24,240,15,21,5,16,96,cold
0,21,18,149,66,22,235,14,20,5,16,95,cold
0,21,18,147,65,21,232,14,19,5,16,94,cold
0,21,18,153,68,24,240,15,21,5,16,96,cold
0,21,18,151,67,23,237,15,20,5,16,95,cold
0,21,18,147,65,21,232,14,19,5,16,94,cold
0,21,18,145,64,20,229,14,18,5,16,93,cold
0,21,18,150,67,22,237,14,20,5,16,95,cold
0,21,18,148,66,21,234,14,19,5,16,94,cold
0,21,18,144,64,19,229,13,18,5,16,93,cold
0,21,18,142,63,18,226,13,17,5,16,92,cold
0,21,18,148,66,21,234,14,19,5,16,94,cold
0,21,18,146,65,20,231,14,18,5,16,93,cold
0,21,18,142,63,18,226,13,17,5,16,92,cold
0,21,18,140,62,17,223,13,16,5,16,91,cold
0,19,14,117,49,15,185,11,14,5,15,79,cold
0,21,18,161,72,28,251,16,24,5,16,99,cold
0,21,18,159,71,27,248,16,23,5,16,98,cold
0,21,18,155,69,25,243,15,22,5,16,97,cold
0,21,18,153,68,24,240,15,21,5,16,96,cold
0,21,18,159,71,27,248,16,23,5,16,98,cold
0,21,18,157,70,26,245,16,22,5,16,97,cold
0,21,18,153,68,24,240,15,21,5,16,96,cold
0,21,18,151,67,23,237,15,20,5,16,95,cold
0,21,18,156,70,25,245,15,22,5,16,97,cold
0,21,18,154,69,24,242,15,21,5,16,96,cold
0,21,18,150,67,22,237,14,20,5,16,95,cold
0,21,18,148,66,21,234,14,19,5,16,94,cold
0,21,18,154,69,24,242,15,21,5,16,96,cold
0,21,18,152,68,23,239,15,20,5,16,95,cold
0,21,18,148,66,21,234,14,19,5,16,94,cold
0,21,18,146,65,20,231,14,18,5,16,93,cold
0,19,14,123,52,18,193,12,16,5,15,81,cold
0,21,18,159,71,27,248,16,23,5,16,98,cold
0,21,18,157,70,26,245,16,22,5,16,97,cold
0,21,18,153,68,24,240,15,21,5,16,96,cold
0,21,18,151,67,23,237,15,20,5,16,95,cold
0,21,18,157,70,26,245,16,22,5,16,97,cold
0,21,18,155,69,25,242,16,21,5,16,96,cold
0,21,18,151,67,23,237,15,20,5,16,95,cold
0,21,18,149,66,22,234,15,19,5,16,94,cold
0,21,18,154,69,24,242,15,21,5,16,96,cold
0,21,18,152,68,23,239,15,20,5,16,95,cold
0,21,18,148,66,21,234,14,19,5,16,94,cold
0,21,18,146,65,20,231,14,18,5,16,93,cold
0,21,18,152,68,23,239,15,20,5,16,95,cold
0,21,18,150,67,22,236,15,19,5,16,94,cold
0,21,18,146,65,20,231,14,18,5,16,93,cold
0,21,18,144,64,19,228,14,17,5,16,92,cold
0,19,14,121,51,17,190,12,15,5,15,80,cold
0,21,18,155,69,25,243,15,22,5,16,97,cold
0,21,18,153,68,24,240,15,21,5,16,96,cold
0,21,18,149,66,22,235,14,20,5,16,95,cold
0,21,18,147,65,21,232,14,19,5,16,94,cold
0,21,18,153,68,24,240,15,21,5,16,96,cold
0,21,18,151,67,23,237,15,20,5,16,95,cold
0,21,18,147,65,21,232,14,19,5,16,94,cold
0,21,18,145,64,20,229,14,18,5,16,93,cold
0,21,18,150,67,22,237,14,20,5,16,95,cold
0,21,18,148,66,21,234,14,19,5,16,94,cold
0,21,18,144,64,19,229,13,18,5,16,93,cold
0,21,18,142,63,18,226,13,17,5,16,92,cold
0,21,18,148,66,21,234,14,19,5,16,94,cold
0,21,18,146,65,20,231,14,18,5,16,93,cold
0,21,18,142,63,18,226,13,17,5,16,92,cold
0,21,18,140,62,17,223,13,16,5,16,91,cold
0,19,14,117,49,15,185,11,14,5,15,79,cold
0,21,18,153,68,24,240,15,21,5,16,96,cold
0,21,18,151,67,23,237,15,20,5,16,95,cold
0,21,18,147,65,21,232,14,19,5,16,94,cold
0,21,18,145,64,20,229,14,18,5,16,93,cold
0,21,18,151,67,23,237,15,20,5,16,95,cold
0,21,18,149,66,22,234,15,19,5,16,94,cold
0,21,18,145,64,20,229,14,18,5,16,93,cold
0,21,18,143,63,19,226,14,17,5,16,92,cold
0,21,18,148,66,21,234,14,19,5,16,94,cold
0,21,18,146,65,20,231,14,18,5,16,93,cold
0,21,18,142,63,18,226,13,17,5,16,92,cold
0,21,18,140,62,17,223,13,16,5,16,91,cold
0,21,18,146,65,20,231,14,18,5,16,93,cold
0,21,18,144,64,19,228,14,17,5,16,92,cold
0,21,18,140,62,17,223,13,16,5,16,91,cold
0,21,18,138,61,16,220,13,15,5,16,90,cold
0,19,14,115,48,14,182,11,13,5,15,78,cold
0,22,18,174,79,32,276,17,27,6,17,108,cold
0,22,18,172,78,31,273,17,26,6,17,107,cold
0,22,18,168,76,29,268,16,25,6,17,106,cold
0,22,18,166,75,28,265,16,24,6,17,105,cold
0,22,18,172,78,31,273,17,26,6,17,107,cold
0,22,18,170,77,30,270,17,25,6,17,106,cold
0,22,18,166,75,28,265,16,24,6,17,105,cold
0,22,18,164,74,27,262,16,23,6,17,104,cold
0,22,18,169,77,29,270,16,25,6,17,106,cold
0,22,18,167,76,28,267,16,24,6,17,105,cold
0,22,18,163,74,26,262,15,23,6,17,104,cold
0,22,18,161,73,25,259,15,22,6,17,103,cold
0,22,18,167,76,28,267,16,24,6,17,105,cold
0,22,18,165,75,27,264,16,23,6,17,104,cold
0,22,18,161,73,25,259,15,22,6,17,103,cold
0,22,18,159,72,24,256,15,21,6,17,102,cold
0,20,14,136,59,22,218,13,19,6,16,90,cold
0,22,18,172,78,31,273,17,26,6,17,107,cold
0,22,18,170,77,30,270,17,25,6,17,106,cold
0,22,18,166,75,28,265,16,24,6,17,105,cold
0,22,18,164,74,27,262,16,23,6,17,104,cold
0,22,18,170,77,30,270,17,25,6,17,106,cold
0,22,18,168,76,29,267,17,24,6,17,105,cold
0,22,18,164,74,27,262,16,23,6,17,104,cold
0,22,18,162,73,26,259,16,22,6,17,103,cold
0,22,18,167,76,28,267,16,24,6,17,105,cold
0,22,18,165,75,27,264,16,23,6,17,104,cold
0,22,18,161,73,25,259,15,22,6,17,103,cold
0,22,18,159,72,24,256,15,21,6,17,102,cold
0,22,18,165,75,27,264,16,23,6,17,104,cold
0,22,18,163,74,26,261,16,22,6,17,103,cold
0,22,18,159,72,24,256,15,21,6,17,102,cold
0,22,18,157,71,23,253,15,20,6,17,101,cold
0,20,14,134,58,21,215,13,18,6,16,89,cold
0,22,18,168,76,29,268,16,25,6,17,106,cold
0,22,18,166,75,28,265,16,24,6,17,105,cold
0,22,18,162,73,26,260,15,23,6,17,104,cold
0,22,18,160,72,25,257,15,22,6,17,103,cold
0,22,18,166,75,28,265,16,24,6,17,105,cold
0,22,18,164,74,27,262,16,23,6,17,104,cold
0,22,18,160,72,25,257,15,22,6,17,103,cold
0,22,18,158,71,24,254,15,21,6,17,102,cold
0,22,18,163,74,26,262,15,23,6,17,104,cold
0,22,18,161,73,25,259,15,22,6,17,103,cold
0,22,18,157,71,23,254,14,21,6,17,102,cold
0,22,18,155,70,22,251,14,20,6,17,101,cold
0,22,18,161,73,25,259,15,22,6,17,103,cold
0,22,18,159,72,24,256,15,21,6,17,102,cold
0,22,18,155,70,22,251,14,20,6,17,101,cold
0,22,18,153,69,21,248,14,19,6,17,100,cold
0,20,14,130,56,19,210,12,17,6,16,88,cold
0,22,18,166,75,28,265,16,24,6,17,105,cold
0,22,18,164,74,27,262,16,23,6,17,104,cold
0,22,18,160,72,25,257,15,22,6,17,103,cold
0,22,18,158,71,24,254,15,21,6,17,102,cold
0,22,18,164,74,27,262,16,23,6,17,104,cold
0,22,18,162,73,26,259,16,22,6,17,103,cold
0,22,18,158,71,24,254,15,21,6,17,102,cold
0,22,18,156,70,23,251,15,20,6,17,101,cold
0,22,18,161,73,25,259,15,22,6,17,103,cold
0,22,18,159,72,24,256,15,21,6,17,102,cold
0,22,18,155,70,22,251,14,20,6,17,101,cold
0,22,18,153,69,21,248,14,19,6,17,100,cold
0,22,18,159,72,24,256,15,21,6,17,102,cold
0,22,18,157,71,23,253,15,20,6,17,101,cold
0,22,18,153,69,21,248,14,19,6,17,100,cold
0,22,18,151,68,20,245,14,18,6,17,99,cold
0,20,14,128,55,18,207,12,16,6,16,87,cold
0,22,18,172,78,31,273,17,26,6,17,107,cold
0,22,18,170,77,30,270,17,25,6,17,106,cold
0,22,18,166,75,28,265,16,24,6,17,105,cold
0,22,18,164,74,27,262,16,23,6,17,104,cold
0,22,18,170,77,30,270,17,25,6,17,106,cold
0,22,18,168,76,29,267,17,24,6,17,105,cold
0,22,18,164,74,27,262,16,23,6,17,104,cold
0,22,18,162,73,26,259,16,22,6,17,103,cold
0,22,18,167,76,28,267,16,24,6,17,105,cold
0,22,18,165,75,27,264,16,23,6,17,104,cold
0,22,18,161,73,25,259,15,22,6,17,103,cold
0,22,18,159,72,24,256,15,21,6,17,102,cold
0,22,18,165,75,27,264,16,23,6,17,104,cold
0,22,18,163,74,26,261,16,22,6,17,103,cold
0,22,18,159,72,24,256,15,21,6,17,102,cold
0,22,18,157,71,23,253,15,20,6,17,101,cold
0,20,14,134,58,21,215,13,18,6,16,89,cold
0,22,18,170,77,30,270,17,25,6,17,106,cold
0,22,18,168,76,29,267,17,24,6,17,105,cold
0,22,18,164,74,27,262,16,23,6,17,104,cold
0,22,18,162,73,26,259,16,22,6,17,103,cold
0,22,18,168,76,29,267,17,24,6,17,105,cold
0,22,18,166,75,28,264,17,23,6,17,104,cold
0,22,18,162,73,26,259,16,22,6,17,103,cold
0,22,18,160,72,25,256,16,21,6,17,102,cold
0,22,18,165,75,27,264,16,23,6,17,104,cold
0,22,18,163,74,26,261,16,22,6,17,103,cold
0,22,18,159,72,24,256,15,21,6,17,102,cold
0,22,18,157,71,23,253,15,20,6,17,101,cold
0,22,18,163,74,26,261,16,22,6,17,103,cold
0,22,18,161,73,25,258,16,21,6,17,102,cold
0,22,18,157,71,23,253,15,20,6,17,101,cold
0,22,18,155,70,22,250,15,19,6,17,100,cold
0,20,14,132,57,20,212,13,17,6,16,88,cold
0,22,18,166,75,28,265,16,24,6,17,105,cold
0,22,18,164,74,27,262,16,23,6,17,104,cold
0,22,18,160,72,25,257,15,22,6,17,103,cold
0,22,18,158,71,24,254,15,21,6,17,102,cold
0,22,18,164,74,27,262,16,23,6,17,104,cold
0,22,18,162,73,26,259,16,22,6,17,103,cold
0,22,18,158,71,24,254,15,21,6,17,102,cold
0,22,18,156,70,23,251,15,20,6,17,101,cold
0,22,18,161,73,25,259,15,22,6,17,103,cold
0,22,18,159,72,24,256,15,21,6,17,102,cold
0,22,18,155,70,22,251,14,20,6,17,101,cold
0,22,18,153,69,21,248,14,19,6,17,100,cold
0,22,18,159,72,24,256,15,21,6,17,102,cold
0,22,18,157,71,23,253,15,20,6,17,101,cold
0,22,18,153,69,21,248,14,19,6,17,100,cold
0,22,18,151,68,20,245,14,18,6,17,99,cold
0,20,14,128,55,18,207,12,16,6,16,87,cold
0,22,18,164,74,27,262,16,23,6,17,104,cold
0,22,18,162,73,26,259,16,22,6,17,103,cold
0,22,18,158,71,24,254,15,21,6,17,102,cold
0,22,18,156,70,23,251,15,20,6,17,101,cold
0,22,18,162,73,26,259,16,22,6,17,103,cold
0,22,18,160,72,25,256,16,21,6,17,102,cold
0,22,18,156,70,23,251,15,20,6,17,101,cold
0,22,18,154,69,22,248,15,19,6,17,100,cold
0,22,18,159,72,24,256,15,21,6,17,102,cold
0,22,18,157,71,23,253,15,20,6,17,101,cold
0,22,18,153,69,21,248,14,19,6,17,100,cold
0,22,18,151,68,20,245,14,18,6,17,99,cold
0,22,18,157,71,23,253,15,20,6,17,101,cold
0,22,18,155,70,22,250,15,19,6,17,100,cold
0,22,18,151,68,20,245,14,18,6,17,99,cold
0,22,18,149,67,19,242,14,17,6,17,98,cold
0,20,14,126,54,17,204,12,15,6,16,86,cold
0,22,18,169,77,29,270,16,25,6,17,106,cold
0,22,18,167,76,28,267,16,24,6,17,105,cold
0,22,18,163,74,26,262,15,23,6,17,104,cold
0,22,18,161,73,25,259,15,22,6,17,103,cold
0,22,18,167,76,28,267,16,24,6,17,105,cold
0,22,18,165,75,27,264,16,23,6,17,104,cold
0,22,18,161,73,25,259,15,22,6,17,103,cold
0,22,18,159,72,24,256,15,21,6,17,102,cold
0,22,18,164,75,26,264,15,23,6,17,104,cold
0,22,18,162,74,25,261,15,22,6,17,103,cold
0,22,18,158,72,23,256,14,21,6,17,102,cold
0,22,18,156,71,22,253,14,20,6,17,101,cold
0,22,18,162,74,25,261,15,22,6,17,103,cold
0,22,18,160,73,24,258,15,21,6,17,102,cold
0,22,18,156,71,22,253,14,20,6,17,101,cold
0,22,18,154,70,21,250,14,19,6,17,100,cold
0,20,14,131,57,19,212,12,17,6,16,88,cold
0,22,18,167,76,28,267,16,24,6,17,105,cold
0,22,18,165,75,27,264,16,23,6,17,104,cold
0,22,18,161,73,25,259,15,22,6,17,103,cold
0,22,18,159,72,24,256,15,21,6,17,102,cold
0,22,18,165,75,27,264,16,23,6,17,104,cold
0,22,18,163,74,26,261,16,22,6,17,103,cold
0,22,18,159,72,24,256,15,21,6,17,102,cold
0,22,18,157,71,23,253,15,20,6,17,101,cold
0,22,18,162,74,25,261,15,22,6,17,103,cold
0,22,18,160,73,24,258,15,21,6,17,102,cold
0,22,18,156,71,22,253,14,20,6,17,101,cold
0,22,18,154,70,21,250,14,19,6,17,100,cold
0,22,18,160,73,24,258,15,21,6,17,102,cold
0,22,18,158,72,23,255,15,20,6,17,101,cold
0,22,18,154,70,21,250,14,19,6,17,100,cold
0,22,18,152,69,20,247,14,18,6,17,99,cold
0,20,14,129,56,18,209,12,16,6,16,87,cold
0,22,18,163,74,26,262,15,23,6,17,104,cold
0,22,18,161,73,25,259,15,22,6,17,103,cold
0,22,18,157,71,23,254,14,21,6,17,102,cold
0,22,18,155,70,22,251,14,20,6,17,101,cold
0,22,18,161,73,25,259,15,22,6,17,103,cold
0,22,18,159,72,24,256,15,21,6,17,102,cold
0,22,18,155,70,22,251,14,20,6,17,101,cold
0,22,18,153,69,21,248,14,19,6,17,100,cold
0,22,18,158,72,23,256,14,21,6,17,102,cold
0,22,18,156,71,22,253,14,20,6,17,101,cold
0,22,18,152,69,20,248,13,19,6,17,100,cold
0,22,18,150,68,19,245,13,18,6,17,99,cold
0,22,18,156,71,22,253,14,20,6,17,101,cold
0,22,18,154,70,21,250,14,19,6,17,100,cold
0,22,18,150,68,19,245,13,18,6,17,99,cold
0,22,18,148,67,18,242,13,17,6,17,98,cold
0,20,14,125,54,16,204,11,15,6,16,86,cold
0,22,18,161,73,25,259,15,22,6,17,103,cold
0,22,18,159,72,24,256,15,21,6,17,102,cold
0,22,18,155,70,22,251,14,20,6,17,101,cold
0,22,18,153,69,21,248,14,19,6,17,100,cold
0,22,18,159,72,24,256,15,21,6,17,102,cold
0,22,18,157,71,23,253,15,20,6,17,101,cold
0,22,18,153,69,21,248,14,19,6,17,100,cold
0,22,18,151,68,20,245,14,18,6,17,99,cold
0,22,18,156,71,22,253,14,20,6,17,101,cold
0,22,18,154,70,21,250,14,19,6,17,100,cold
0,22,18,150,68,19,245,13,18,6,17,99,cold
0,22,18,148,67,18,242,13,17,6,17,98,cold
0,22,18,154,70,21,250,14,19,6,17,100,cold
0,22,18,152,69,20,247,14,18,6,17,99,cold
0,22,18,148,67,18,242,13,17,6,17,98,cold
0,22,18,146,66,17,239,13,16,6,17,97,cold
0,20,14,123,53,15,201,11,14,6,16,85,cold
0,22,18,167,76,28,267,16,24,6,17,105,cold
0,22,18,165,75,27,264,16,23,6,17,104,cold
0,22,18,161,73,25,259,15,22,6,17,103,cold
0,22,18,159,72,24,256,15,21,6,17,102,cold
0,22,18,165,75,27,264,16,23,6,17,104,cold
0,22,18,163,74,26,261,16,22,6,17,103,cold
0,22,18,159,72,24,256,15,21,6,17,102,cold
0,22,18,157,71,23,253,15,20,6,17,101,cold
0,22,18,162,74,25,261,15,22,6,17,103,cold
0,22,18,160,73,24,258,15,21,6,17,102,cold
0,22,18,156,71,22,253,14,20,6,17,101,cold
0,22,18,154,70,21,250,14,19,6,17,100,cold
0,22,18,160,73,24,258,15,21,6,17,102,cold
0,22,18,158,72,23,255,15,20,6,17,101,cold
0,22,18,154,70,21,250,14,19,6,17,100,cold
0,22,18,152,69,20,247,14,18,6,17,99,cold
0,20,14,129,56,18,209,12,16,6,16,87,cold
0,22,18,165,75,27,264,16,23,6,17,104,cold
0,22,18,163,74,26,261,16,22,6,17,103,cold
0,22,18,159,72,24,256,15,21,6,17,102,cold
0,22,18,157,71,23,253,15,20,6,17,101,cold
0,22,18,163,74,26,261,16,22,6,17,103,cold
0,22,18,161,73,25,258,16,21,6,17,102,cold
0,22,18,157,71,23,253,15,20,6,17,101,cold
0,22,18,155,70,22,250,15,19,6,17,100,cold
0,22,18,160,73,24,258,15,21,6,17,102,cold
0,22,18,158,72,23,255,15,20,6,17,101,cold
0,22,18,154,70,21,250,14,19,6,17,100,cold
0,22,18,152,69,20,247,14,18,6,17,99,cold
0,22,18,158,72,23,255,15,20,6,17,101,cold
0,22,18,156,71,22,252,15,19,6,17,100,cold
0,22,18,152,69,20,247,14,18,6,17,99,cold
0,22,18,150,68,19,244,14,17,6,17,98,cold
0,20,14,127,55,17,206,12,15,6,16,86,cold
0,22,18,161,73,25,259,15,22,6,17,103,cold
0,22,18,159,72,24,256,15,21,6,17,102,cold
0,22,18,155,70,22,251,14,20,6,17,101,cold
0,22,18,153,69,21,248,14,19,6,17,100,cold
0,22,18,159,72,24,256,15,21,6,17,102,cold
0,22,18,157,71,23,253,15,20,6,17,101,cold
0,22,18,153,69,21,248,14,19,6,17,100,cold
0,22,18,151,68,20,245,14,18,6,17,99,cold
0,22,18,156,71,22,253,14,20,6,17,101,cold
0,22,18,154,70,21,250,14,19,6,17,100,cold
0,22,18,150,68,19,245,13,18,6,17,99,cold
0,22,18,148,67,18,242,13,17,6,17,98,cold
0,22,18,154,70,21,250,14,19,6,17,100,cold
0,22,18,152,69,20,247,14,18,6,17,99,cold
0,22,18,148,67,18,242,13,17,6,17,98,cold
0,22,18,146,66,17,239,13,16,6,17,97,cold
0,20,14,123,53,15,201,11,14,6,16,85,cold
0,22,18,159,72,24,256,15,21,6,17,102,cold
0,22,18,157,71,23,253,15,20,6,17,101,cold
0,22,18,153,69,21,248,14,19,6,17,100,cold
0,22,18,151,68,20,245,14,18,6,17,99,cold
0,22,18,157,71,23,253,15,20,6,17,101,cold
0,22,18,155,70,22,250,15,19,6,17,100,cold
0,22,18,151,68,20,245,14,18,6,17,99,cold
0,22,18,149,67,19,242,14,17,6,17,98,cold
0,22,18,154,70,21,250,14,19,6,17,100,cold
0,22,18,152,69,20,247,14,18,6,17,99,cold
0,22,18,148,67,18,242,13,17,6,17,98,cold
0,22,18,146,66,17,239,13,16,6,17,97,cold
0,22,18,152,69,20,247,14,18,6,17,99,cold
0,22,18,150,68,19,244,14,17,6,17,98,cold
0,22,18,146,66,17,239,13,16,6,17,97,cold
0,22,18,144,65,16,236,13,15,6,17,96,cold
0,20,14,121,52,14,198,11,13,6,16,84,cold
0,21,18,168,75,32,260,17,27,5,16,102,cold
0,21,18,166,74,31,257,17,26,5,16,101,cold
0,21,18,162,72,29,252,16,25,5,16,100,cold
0,21,18,160,71,28,249,16,24,5,16,99,cold
0,21,18,166,74,31,257,17,26,5,16,101,cold
0,21,18,164,73,30,254,17,25,5,16,100,cold
0,21,18,160,71,28,249,16,24,5,16,99,cold
0,21,18,158,70,27,246,16,23,5,16,98,cold
0,21,18,163,73,29,254,16,25,5,16,100,cold
0,21,18,161,72,28,251,16,24,5,16,99,cold
0,21,18,157,70,26,246,15,23,5,16,98,cold
0,21,18,155,69,25,243,15,22,5,16,97,cold
0,21,18,161,72,28,251,16,24,5,16,99,cold
0,21,18,159,71,27,248,16,23,5,16,98,cold
0,21,18,155,69,25,243,15,22,5,16,97,cold
0,21,18,153,68,24,240,15,21,5,16,96,cold
0,19,14,130,55,22,202,13,19,5,15,84,cold
0,21,18,166,74,31,257,17,26,5,16,101,cold
0,21,18,164,73,30,254,17,25,5,16,100,cold
0,21,18,160,71,28,249,16,24,5,16,99,cold
0,21,18,158,70,27,246,16,23,5,16,98,cold
0,21,18,164,73,30,254,17,25,5,16,100,cold
0,21,18,162,72,29,251,17,24,5,16,99,cold
0,21,18,158,70,27,246,16,23,5,16,98,cold
0,21,18,156,69,26,243,16,22,5,16,97,cold
0,21,18,161,72,28,251,16,24,5,16,99,cold
0,21,18,159,71,27,248,16,23,5,16,98,cold
0,21,18,155,69,25,243,15,22,5,16,97,cold
0,21,18,153,68,24,240,15,21,5,16,96,cold
0,21,18,159,71,27,248,16,23,5,16,98,cold
0,21,18,157,70,26,245,16,22,5,16,97,cold
0,21,18,153,68,24,240,15,21,5,16,96,cold
0,21,18,151,67,23,237,15,20,5,16,95,cold
0,19,14,128,54,21,199,13,18,5,15,83,cold
0,21,18,162,72,29,252,16,25,5,16,100,cold
0,21,18,160,71,28,249,16,24,5,16,99,cold
0,21,18,156,69,26,244,15,23,5,16,98,cold
0,21,18,154,68,25,241,15,22,5,16,97,cold
0,21,18,160,71,28,249,16,24,5,16,99,cold
0,21,18,158,70,27,246,16,23,5,16,98,cold
0,21,18,154,68,25,241,15,22,5,16,97,cold
0,21,18,152,67,24,238,15,21,5,16,96,cold
0,21,18,157,70,26,246,15,23,5,16,98,cold
0,21,18,155,69,25,243,15,22,5,16,97,cold
0,21,18,151,67,23,238,14,21,5,16,96,cold
0,21,18,149,66,22,235,14,20,5,16,95,cold
0,21,18,155,69,25,243,15,22,5,16,97,cold
0,21,18,153,68,24,240,15,21,5,16,96,cold
0,21,18,149,66,22,235,14,20,5,16,95,cold
0,21,18,147,65,21,232,14,19,5,16,94,cold
0,19,14,124,52,19,194,12,17,5,15,82,cold
0,21,18,160,71,28,249,16,24,5,16,99,cold
0,21,18,158,70,27,246,16,23,5,16,98,cold
0,21,18,154,68,25,241,15,22,5,16,97,cold
0,21,18,152,67,24,238,15,21,5,16,96,cold
0,21,18,158,70,27,246,16,23,5,16,98,cold
0,21,18,156,69,26,243,16,22,5,16,97,cold
0,21,18,152,67,24,238,15,21,5,16,96,cold
0,21,18,150,66,23,235,15,20,5,16,95,cold
0,21,18,155,69,25,243,15,22,5,16,97,cold
0,21,18,153,68,24,240,15,21,5,16,96,cold
0,21,18,149,66,22,235,14,20,5,16,95,cold
0,21,18,147,65,21,232,14,19,5,16,94,cold
0,21,18,153,68,24,240,15,21,5,16,96,cold
0,21,18,151,67,23,237,15,20,5,16,95,cold
0,21,18,147,65,21,232,14,19,5,16,94,cold
0,21,18,145,64,20,229,14,18,5,16,93,cold
0,19,14,122,51,18,191,12,16,5,15,81,cold
0,21,18,166,74,31,257,17,26,5,16,101,cold
0,21,18,164,73,30,254,17,25,5,16,100,cold
0,21,18,160,71,28,249,16,24,5,16,99,cold
0,21,18,158,70,27,246,16,23,5,16,98,cold
0,21,18,164,73,30,254,17,25,5,16,100,cold
0,21,18,162,72,29,251,17,24,5,16,99,cold
0,21,18,158,70,27,246,16,23,5,16,98,cold
0,21,18,156,69,26,243,16,22,5,16,97,cold
0,21,18,161,72,28,251,16,24,5,16,99,cold
0,21,18,159,71,27,248,16,23,5,16,98,cold
0,21,18,155,69,25,243,15,22,5,16,97,cold
0,21,18,153,68,24,240,15,21,5,16,96,cold
0,21,18,159,71,27,248,16,23,5,16,98,cold
0,21,18,157,70,26,245,16,22,5,16,97,cold
0,21,18,153,68,24,240,15,21,5,16,96,cold
0,21,18,151,67,23,237,15,20,5,16,95,cold
0,19,14,128,54,21,199,13,18,5,15,83,cold
0,21,18,164,73,30,254,17,25,5,16,100,cold
0,21,18,162,72,29,251,17,24,5,16,99,cold
0,21,18,158,70,27,246,16,23,5,16,98,cold
0,21,18,156,69,26,243,16,22,5,16,97,cold
0,21,18,162,72,29,251,17,24,5,16,99,cold
0,21,18,160,71,28,248,17,23,5,16,98,cold
0,21,18,156,69,26,243,16,22,5,16,97,cold
0,21,18,154,68,25,240,16,21,5,16,96,cold
0,21,18,159,71,27,248,16,23,5,16,98,cold
