@relation observations_10.arff

@attribute THROWS numeric
@attribute DEREFERNCES numeric
@attribute NEW numeric
@attribute STATEMENTS numeric
@attribute INVOCATIONS numeric
@attribute GOTO numeric
@attribute LOCALS numeric
@attribute EQUAL numeric
@attribute IF numeric
@attribute FIELDS_WRITTEN numeric
@attribute FIELDS numeric
@attribute ASSIGNMENTS numeric
@attribute class {hot,cold}

@data
0,6,2,33,16,6,55,5,5,0,4,21,cold
0,6,1,18,5,4,27,4,4,0,4,10,hot
0,6,3,37,20,5,64,4,4,0,4,24,cold
0,6,2,22,9,3,36,3,3,0,4,13,hot
0,5,2,29,14,5,48,4,4,0,3,18,cold
0,5,1,14,3,3,20,3,3,0,3,7,hot
0,6,0,23,9,4,41,3,3,0,3,10,hot
0,6,0,16,6,2,29,2,2,0,3,6,hot
0,5,0,20,8,4,34,3,3,0,2,8,hot
0,5,0,13,5,2,22,2,2,0,2,4,hot
0,3,0,6,2,0,9,0,0,0,0,0,hot
0,3,0,8,3,0,14,0,0,0,0,1,hot
0,1,0,3,1,0,2,0,0,0,0,0,hot
0,2,7,35,20,3,55,0,2,0,1,18,hot
0,2,7,31,18,1,48,0,1,0,1,17,hot
0,2,0,9,2,2,10,0,2,0,1,3,hot
0,1,0,7,1,2,8,0,2,0,0,2,hot
0,2,0,7,2,1,7,0,1,0,1,2,hot
0,7,0,19,6,4,28,2,4,2,5,11,hot
0,6,0,18,6,4,27,2,4,1,4,10,hot
0,5,0,15,5,3,23,2,3,1,3,8,hot
0,7,0,25,9,6,39,3,6,2,5,14,hot
0,6,0,24,9,6,38,3,6,1,4,13,hot
0,5,0,21,8,5,34,3,5,1,3,11,hot
0,7,0,24,8,6,37,3,6,2,5,14,hot
0,6,0,23,8,6,36,3,6,1,4,13,hot
0,5,0,20,7,5,32,3,5,1,3,11,hot
0,7,0,18,5,4,26,2,4,2,5,11,hot
0,6,0,17,5,4,25,2,4,1,4,10,hot
0,5,0,14,4,3,21,2,3,1,3,8,hot
0,7,0,24,8,6,37,3,6,2,5,14,hot
0,6,0,23,8,6,36,3,6,1,4,13,hot
0,5,0,20,7,5,32,3,5,1,3,11,hot
0,7,0,23,7,6,35,3,6,2,5,14,hot
0,6,0,22,7,6,34,3,6,1,4,13,hot
0,5,0,19,6,5,30,3,5,1,3,11,hot
0,3,0,8,1,2,9,0,1,0,0,2,hot
0,3,0,7,2,1,10,0,1,0,0,2,hot
0,3,0,6,2,0,10,0,0,0,1,3,hot
0,9,0,18,1,3,29,0,2,0,4,11,hot
0,4,0,8,0,1,9,0,1,0,1,3,hot
0,3,4,56,34,8,103,2,6,0,1,33,cold
0,3,4,55,33,8,99,2,6,0,1,33,cold
0,3,4,48,30,5,86,1,4,0,1,29,cold
0,3,3,35,20,4,63,1,3,0,1,20,hot
0,3,3,28,17,1,50,0,1,0,1,16,hot
0,5,0,14,8,0,30,0,0,0,0,7,hot
0,5,0,7,1,0,10,0,0,0,2,2,hot
0,6,0,25,18,0,46,0,0,0,4,8,hot
0,4,0,7,1,1,9,0,1,0,1,2,hot
0,4,0,9,2,2,12,0,2,0,1,3,hot
0,4,1,26,11,6,43,1,5,0,1,14,hot
0,4,1,24,9,6,39,1,5,0,1,13,hot
0,4,1,16,5,3,24,0,3,0,1,8,hot
0,5,0,12,4,2,16,2,2,0,3,4,hot
0,4,0,10,3,2,12,2,2,0,2,3,hot
0,3,0,7,2,1,7,1,1,0,1,1,hot
0,3,1,17,8,3,22,2,2,0,1,6,hot
0,3,1,12,5,1,15,1,1,0,1,4,hot
0,2,4,33,22,2,52,0,1,0,0,19,hot
0,2,4,30,20,1,47,0,1,0,0,17,hot
0,3,0,6,2,0,9,0,0,0,0,2,hot
0,2,0,7,1,2,7,1,1,0,0,2,hot
0,2,0,6,1,1,7,1,1,0,0,2,hot
0,4,2,37,24,4,67,1,3,0,0,22,hot
0,4,1,24,12,4,36,1,3,0,0,12,hot
0,4,1,17,9,1,23,0,1,0,0,8,hot
0,3,0,33,15,8,56,2,6,0,0,20,cold
0,3,0,30,12,8,49,2,6,0,0,18,cold
0,3,0,21,8,5,33,1,4,0,0,12,hot
0,3,0,17,6,4,26,1,3,0,0,9,hot
0,3,0,8,2,1,10,0,1,0,0,3,hot
0,3,1,12,7,0,20,0,0,0,0,6,hot
0,4,1,12,6,0,18,0,0,0,0,5,hot
0,7,0,9,0,1,9,0,1,0,1,1,hot
0,8,7,101,80,2,183,0,1,0,2,28,hot
0,1,0,4,1,0,4,0,0,0,0,1,hot
0,3,0,27,14,6,49,2,4,0,0,16,cold
0,3,0,30,15,7,54,3,5,0,0,18,cold
0,3,0,29,15,6,56,3,5,0,0,18,cold
0,3,0,15,5,4,23,1,3,0,0,7,hot
0,3,0,8,2,1,10,0,1,0,0,3,hot
0,3,0,7,3,0,12,0,0,0,1,4,hot
0,3,0,4,0,0,6,0,0,0,2,2,hot
0,3,0,9,1,3,11,1,2,0,2,4,hot
0,3,0,8,1,2,11,1,2,0,2,4,hot
0,2,0,6,0,2,6,1,1,0,1,2,hot
0,3,0,7,3,0,8,0,0,0,1,1,hot
0,1,0,3,1,0,2,0,0,0,0,0,hot
0,5,0,10,4,0,8,0,0,5,5,9,hot
0,1,0,3,1,0,2,0,0,0,0,0,hot
0,0,0,1,0,0,0,0,0,0,0,0,hot
0,3,0,7,3,0,6,0,0,3,3,6,hot
0,7,1,25,9,3,43,0,2,2,3,16,hot
0,4,0,10,2,1,14,0,1,1,1,4,hot
0,1,0,2,0,0,2,0,0,0,1,1,hot
0,2,0,3,0,0,2,0,0,1,1,1,hot
0,1,0,2,0,0,0,0,0,1,1,1,hot
0,3,0,5,1,0,6,0,0,0,0,0,hot
0,0,0,1,0,0,0,0,0,0,0,0,hot
0,0,6,49,40,0,88,0,0,0,0,38,hot
0,1,0,5,2,0,7,0,0,0,0,3,hot
0,1,0,3,1,0,2,0,0,0,0,0,hot
0,5,0,7,1,0,9,0,0,1,1,1,hot
0,0,0,1,0,0,0,0,0,0,0,0,hot
0,8,1,18,7,1,21,1,1,3,7,12,hot
0,7,1,15,5,1,17,1,1,3,6,10,hot
0,1,0,5,3,0,4,0,0,0,1,2,hot
0,3,0,5,1,0,7,0,0,0,2,2,hot
0,6,0,8,1,0,12,0,0,1,4,4,hot
0,3,0,4,0,0,0,0,0,3,3,3,hot
0,0,0,1,0,0,0,0,0,0,0,0,hot
0,1,0,3,1,0,2,0,0,0,0,0,hot
0,9,0,13,1,0,22,0,0,2,4,8,hot
0,1,0,6,3,1,4,0,0,0,0,0,hot
0,1,0,5,2,0,6,0,0,0,0,2,hot
0,8,3,20,2,4,27,0,2,2,6,14,hot
0,4,2,10,0,2,12,0,1,2,4,7,hot
1,1,1,6,2,0,7,0,0,0,0,2,hot
0,1,0,2,0,0,0,0,0,1,1,1,hot
0,12,0,22,5,0,37,0,0,5,6,14,hot
0,2,0,6,0,2,6,0,1,0,1,2,hot
0,2,0,5,0,1,6,0,1,0,1,2,hot
0,5,1,10,2,1,13,0,1,1,3,4,hot
0,4,0,7,1,1,9,0,1,0,2,2,hot
0,1,0,3,1,0,2,0,0,0,0,0,hot
0,1,0,3,1,0,4,0,0,0,0,1,hot
0,1,0,3,0,0,3,0,0,0,0,1,hot
0,1,0,3,1,0,2,0,0,0,0,0,hot
0,2,1,4,0,0,5,0,0,0,1,2,hot
0,1,0,3,1,0,4,0,0,0,0,1,hot
0,1,0,3,1,0,2,0,0,0,0,0,hot
0,1,0,2,0,0,2,0,0,0,1,1,hot
0,2,0,3,0,0,2,0,0,1,1,1,hot
0,1,0,4,1,0,6,0,0,0,1,3,hot
0,2,0,4,1,0,4,0,0,0,1,1,hot
0,2,0,3,0,0,2,0,0,1,1,1,hot
0,1,0,2,0,0,2,0,0,0,1,1,hot
0,2,0,3,0,0,2,0,0,1,1,1,hot
0,1,0,2,0,0,2,0,0,0,1,1,hot
0,2,0,3,0,0,2,0,0,1,1,1,hot
0,1,0,2,0,0,2,0,0,0,1,1,hot
0,3,2,25,15,2,44,1,1,0,2,19,hot
0,3,2,23,13,2,39,1,1,0,2,17,hot
0,1,0,5,1,0,6,0,0,0,0,2,hot
0,2,0,3,0,0,2,0,0,1,1,1,hot
0,1,0,2,0,0,2,0,0,0,1,1,hot
0,1,0,2,0,0,2,0,0,0,1,1,hot
0,1,1,7,4,0,11,0,0,0,1,5,hot
0,1,0,2,0,0,2,0,0,0,1,1,hot
0,2,0,3,0,0,2,0,0,1,1,1,hot
0,2,0,4,1,0,2,0,0,1,2,2,hot
0,10,4,25,10,0,28,0,0,8,10,20,hot
0,0,0,1,0,0,0,0,0,0,0,0,hot
0,1,0,7,1,3,6,0,2,0,1,2,hot
0,1,0,3,0,1,2,0,1,0,1,1,hot
0,0,0,2,1,0,0,0,0,0,0,0,hot
0,1,0,3,1,0,1,0,0,0,0,0,hot
0,3,0,5,1,0,6,0,0,0,0,0,hot
0,0,0,2,1,0,0,0,0,0,0,0,hot
0,1,0,3,1,0,2,0,0,0,0,0,hot
0,1,0,3,1,0,2,0,0,0,0,0,hot
0,13,0,29,6,6,37,0,3,0,6,9,hot
0,13,0,28,6,5,38,0,3,0,6,9,hot
0,13,0,28,6,5,38,0,3,0,6,9,hot
0,13,0,27,6,4,39,0,3,0,6,9,hot
0,13,0,28,6,5,38,0,3,0,6,9,hot
0,13,0,27,6,4,39,0,3,0,6,9,hot
0,13,0,27,6,4,39,0,3,0,6,9,hot
0,13,0,26,6,3,40,0,3,0,6,9,hot
0,5,0,7,1,0,12,0,0,0,0,0,hot
0,3,0,5,1,0,8,0,0,0,0,0,hot
0,1,1,7,4,0,11,0,0,0,0,4,hot
0,12,8,131,110,0,70,0,0,10,12,41,cold
0,5,0,10,3,1,14,0,1,0,2,3,hot
0,4,0,7,1,1,8,0,1,0,1,2,hot
0,5,0,10,3,1,14,0,1,0,2,3,hot
0,4,0,7,1,1,8,0,1,0,1,2,hot
0,2,2,23,15,1,37,0,0,0,1,16,hot
0,1,0,7,3,1,9,0,0,0,0,3,hot
0,1,0,6,3,0,9,0,0,0,0,3,hot
0,14,1,24,7,1,30,0,1,11,11,16,hot
0,13,1,23,7,1,29,0,1,10,10,15,hot
0,2,0,3,0,0,2,0,0,1,1,1,hot
0,3,0,10,4,2,10,2,2,0,2,3,hot
0,3,0,9,3,2,9,2,2,0,2,3,hot
0,3,0,9,3,2,10,2,2,0,2,3,hot
0,3,0,8,2,2,9,2,2,0,2,3,hot
0,6,2,23,10,2,41,2,2,0,1,15,hot
0,6,2,20,7,2,34,2,2,0,1,13,hot
0,6,2,16,4,1,26,1,1,0,1,10,hot
1,2,2,12,6,0,21,0,0,0,1,8,hot
0,2,1,6,1,0,10,0,0,0,1,4,hot
1,1,1,5,1,0,7,0,0,0,0,2,hot
0,2,1,6,1,1,6,0,0,0,1,2,hot
1,1,1,5,1,0,7,0,0,0,0,2,hot
0,2,1,6,1,1,6,0,0,0,1,2,hot
1,1,1,5,1,0,7,0,0,0,0,2,hot
0,2,1,6,1,1,6,0,0,0,1,2,hot
1,1,1,5,1,0,7,0,0,0,0,2,hot
0,2,1,6,1,1,6,0,0,0,1,2,hot
1,1,1,5,1,0,7,0,0,0,0,2,hot
0,2,3,32,18,3,58,0,2,0,0,23,hot
0,1,2,20,12,1,36,0,1,0,0,15,hot
0,1,0,8,3,2,10,1,1,0,0,4,hot
0,1,0,11,4,3,14,2,2,0,0,6,hot
0,1,0,14,6,4,19,3,3,0,0,8,hot
1,1,2,20,12,3,32,3,3,0,0,13,hot
0,2,0,5,1,1,3,0,0,0,0,0,hot
0,1,0,3,0,0,3,0,0,0,0,1,hot
0,6,0,13,1,2,13,0,1,1,6,7,hot
0,3,0,9,0,2,9,0,1,0,3,4,hot
1,1,0,4,0,0,5,0,0,0,0,1,hot
0,1,0,3,1,0,1,0,0,0,0,0,hot
0,3,1,6,1,0,3,0,0,3,3,4,hot
0,6,0,8,1,0,12,0,0,0,0,0,hot
0,6,0,16,6,3,22,0,3,0,2,6,hot
0,6,0,14,4,3,20,0,3,0,2,5,hot
0,6,0,13,3,3,15,0,3,0,2,4,hot
0,6,0,11,1,3,13,0,3,0,2,3,hot
0,5,0,11,3,2,12,0,2,0,1,3,hot
0,5,0,9,1,2,10,0,2,0,1,2,hot
0,0,0,1,0,0,0,0,0,0,0,0,hot
0,0,0,2,1,0,0,0,0,0,0,0,hot
0,1,0,3,1,0,1,0,0,0,0,0,hot
0,1,0,3,1,0,1,0,0,0,0,0,hot
0,3,0,5,1,0,6,0,0,0,0,0,hot
0,9,0,14,3,0,15,0,0,8,8,10,hot
0,15,0,21,3,0,27,0,0,12,12,15,hot
0,10,0,13,2,0,13,0,0,8,8,8,hot
0,16,0,20,2,0,25,0,0,12,12,13,hot
0,8,1,34,2,4,60,0,3,4,5,27,hot
0,6,1,19,2,2,26,0,2,4,4,14,hot
0,8,1,33,2,4,58,0,3,4,5,26,hot
0,6,1,18,2,2,24,0,2,4,4,13,hot
0,0,1,4,1,0,5,0,0,0,0,2,hot
0,2,0,5,2,0,4,0,0,0,1,1,hot
0,18,3,42,14,4,63,1,3,8,15,32,cold
0,16,2,35,13,2,53,1,2,8,14,28,cold
0,15,1,31,13,1,48,1,1,7,13,25,cold
0,7,0,20,1,2,39,1,1,0,6,16,hot
0,6,0,18,0,1,36,1,1,0,5,15,hot
0,1,1,4,1,0,3,0,0,1,1,2,hot
0,1,1,11,6,1,15,0,0,0,0,4,hot
0,1,0,6,3,0,9,0,0,0,0,2,hot
0,3,0,7,0,2,8,0,1,0,0,2,hot
0,3,0,6,0,1,8,0,1,0,0,2,hot
