@relation observations_40.arff_clustered

@attribute Instance_number numeric
@attribute THROWS numeric
@attribute DEREFERNCES numeric
@attribute NEW numeric
@attribute STATEMENTS numeric
@attribute INVOCATIONS numeric
@attribute GOTO numeric
@attribute LOCALS numeric
@attribute EQUAL numeric
@attribute IF numeric
@attribute FIELDS_WRITTEN numeric
@attribute FIELDS numeric
@attribute ASSIGNMENTS numeric
@attribute class {hot,cold}
@attribute Cluster {cluster0,cluster1}

@data
17502,0,22,18,162,72,27,261,16,23,6,17,103,?,cluster0
17503,0,22,18,158,70,25,256,15,22,6,17,102,?,cluster0
17504,0,22,18,156,69,24,253,15,21,6,17,101,?,cluster0
17505,0,20,14,133,56,22,215,13,19,6,16,89,?,cluster0
17506,0,22,18,167,74,30,268,16,26,6,17,106,?,cluster0
17507,0,22,18,165,73,29,265,16,25,6,17,105,?,cluster0
17508,0,22,18,161,71,27,260,15,24,6,17,104,?,cluster0
17509,0,22,18,159,70,26,257,15,23,6,17,103,?,cluster0
17510,0,22,18,165,73,29,265,16,25,6,17,105,?,cluster0
17511,0,22,18,163,72,28,262,16,24,6,17,104,?,cluster0
17512,0,22,18,159,70,26,257,15,23,6,17,103,?,cluster0
17513,0,22,18,157,69,25,254,15,22,6,17,102,?,cluster0
17514,0,22,18,162,72,27,262,15,24,6,17,104,?,cluster0
17515,0,22,18,160,71,26,259,15,23,6,17,103,?,cluster0
17516,0,22,18,156,69,24,254,14,22,6,17,102,?,cluster0
17517,0,22,18,154,68,23,251,14,21,6,17,101,?,cluster0
17518,0,22,18,160,71,26,259,15,23,6,17,103,?,cluster0
17519,0,22,18,158,70,25,256,15,22,6,17,102,?,cluster0
17520,0,22,18,154,68,23,251,14,21,6,17,101,?,cluster0
17521,0,22,18,152,67,22,248,14,20,6,17,100,?,cluster0
17522,0,20,14,129,54,20,210,12,18,6,16,88,?,cluster0
17523,0,22,18,165,73,29,265,16,25,6,17,105,?,cluster0
17524,0,22,18,163,72,28,262,16,24,6,17,104,?,cluster0
17525,0,22,18,159,70,26,257,15,23,6,17,103,?,cluster0
17526,0,22,18,157,69,25,254,15,22,6,17,102,?,cluster0
17527,0,22,18,163,72,28,262,16,24,6,17,104,?,cluster0
17528,0,22,18,161,71,27,259,16,23,6,17,103,?,cluster0
17529,0,22,18,157,69,25,254,15,22,6,17,102,?,cluster0
17530,0,22,18,155,68,24,251,15,21,6,17,101,?,cluster0
17531,0,22,18,160,71,26,259,15,23,6,17,103,?,cluster0
17532,0,22,18,158,70,25,256,15,22,6,17,102,?,cluster0
17533,0,22,18,154,68,23,251,14,21,6,17,101,?,cluster0
17534,0,22,18,152,67,22,248,14,20,6,17,100,?,cluster0
17535,0,22,18,158,70,25,256,15,22,6,17,102,?,cluster0
17536,0,22,18,156,69,24,253,15,21,6,17,101,?,cluster0
17537,0,22,18,152,67,22,248,14,20,6,17,100,?,cluster0
17538,0,22,18,150,66,21,245,14,19,6,17,99,?,cluster0
17539,0,20,14,127,53,19,207,12,17,6,16,87,?,cluster0
17540,0,22,18,171,76,32,273,17,27,6,17,107,?,cluster0
17541,0,22,18,169,75,31,270,17,26,6,17,106,?,cluster0
17542,0,22,18,165,73,29,265,16,25,6,17,105,?,cluster0
17543,0,22,18,163,72,28,262,16,24,6,17,104,?,cluster0
17544,0,22,18,169,75,31,270,17,26,6,17,106,?,cluster0
17545,0,22,18,167,74,30,267,17,25,6,17,105,?,cluster0
17546,0,22,18,163,72,28,262,16,24,6,17,104,?,cluster0
17547,0,22,18,161,71,27,259,16,23,6,17,103,?,cluster0
17548,0,22,18,166,74,29,267,16,25,6,17,105,?,cluster0
17549,0,22,18,164,73,28,264,16,24,6,17,104,?,cluster0
17550,0,22,18,160,71,26,259,15,23,6,17,103,?,cluster0
17551,0,22,18,158,70,25,256,15,22,6,17,102,?,cluster0
17552,0,22,18,164,73,28,264,16,24,6,17,104,?,cluster0
17553,0,22,18,162,72,27,261,16,23,6,17,103,?,cluster0
17554,0,22,18,158,70,25,256,15,22,6,17,102,?,cluster0
17555,0,22,18,156,69,24,253,15,21,6,17,101,?,cluster0
17556,0,20,14,133,56,22,215,13,19,6,16,89,?,cluster0
17557,0,22,18,169,75,31,270,17,26,6,17,106,?,cluster0
17558,0,22,18,167,74,30,267,17,25,6,17,105,?,cluster0
17559,0,22,18,163,72,28,262,16,24,6,17,104,?,cluster0
17560,0,22,18,161,71,27,259,16,23,6,17,103,?,cluster0
17561,0,22,18,167,74,30,267,17,25,6,17,105,?,cluster0
17562,0,22,18,165,73,29,264,17,24,6,17,104,?,cluster0
17563,0,22,18,161,71,27,259,16,23,6,17,103,?,cluster0
17564,0,22,18,159,70,26,256,16,22,6,17,102,?,cluster0
17565,0,22,18,164,73,28,264,16,24,6,17,104,?,cluster0
17566,0,22,18,162,72,27,261,16,23,6,17,103,?,cluster0
17567,0,22,18,158,70,25,256,15,22,6,17,102,?,cluster0
17568,0,22,18,156,69,24,253,15,21,6,17,101,?,cluster0
17569,0,22,18,162,72,27,261,16,23,6,17,103,?,cluster0
17570,0,22,18,160,71,26,258,16,22,6,17,102,?,cluster0
17571,0,22,18,156,69,24,253,15,21,6,17,101,?,cluster0
17572,0,22,18,154,68,23,250,15,20,6,17,100,?,cluster0
17573,0,20,14,131,55,21,212,13,18,6,16,88,?,cluster0
17574,0,22,18,165,73,29,265,16,25,6,17,105,?,cluster0
17575,0,22,18,163,72,28,262,16,24,6,17,104,?,cluster0
17576,0,22,18,159,70,26,257,15,23,6,17,103,?,cluster0
17577,0,22,18,157,69,25,254,15,22,6,17,102,?,cluster0
17578,0,22,18,163,72,28,262,16,24,6,17,104,?,cluster0
17579,0,22,18,161,71,27,259,16,23,6,17,103,?,cluster0
17580,0,22,18,157,69,25,254,15,22,6,17,102,?,cluster0
17581,0,22,18,155,68,24,251,15,21,6,17,101,?,cluster0
17582,0,22,18,160,71,26,259,15,23,6,17,103,?,cluster0
17583,0,22,18,158,70,25,256,15,22,6,17,102,?,cluster0
17584,0,22,18,154,68,23,251,14,21,6,17,101,?,cluster0
17585,0,22,18,152,67,22,248,14,20,6,17,100,?,cluster0
17586,0,22,18,158,70,25,256,15,22,6,17,102,?,cluster0
17587,0,22,18,156,69,24,253,15,21,6,17,101,?,cluster0
17588,0,22,18,152,67,22,248,14,20,6,17,100,?,cluster0
17589,0,22,18,150,66,21,245,14,19,6,17,99,?,cluster0
17590,0,20,14,127,53,19,207,12,17,6,16,87,?,cluster0
17591,0,22,18,163,72,28,262,16,24,6,17,104,?,cluster0
17592,0,22,18,161,71,27,259,16,23,6,17,103,?,cluster0
17593,0,22,18,157,69,25,254,15,22,6,17,102,?,cluster0
17594,0,22,18,155,68,24,251,15,21,6,17,101,?,cluster0
17595,0,22,18,161,71,27,259,16,23,6,17,103,?,cluster0
17596,0,22,18,159,70,26,256,16,22,6,17,102,?,cluster0
17597,0,22,18,155,68,24,251,15,21,6,17,101,?,cluster0
17598,0,22,18,153,67,23,248,15,20,6,17,100,?,cluster0
17599,0,22,18,158,70,25,256,15,22,6,17,102,?,cluster0
17600,0,22,18,156,69,24,253,15,21,6,17,101,?,cluster0
17601,0,22,18,152,67,22,248,14,20,6,17,100,?,cluster0
17602,0,22,18,150,66,21,245,14,19,6,17,99,?,cluster0
17603,0,22,18,156,69,24,253,15,21,6,17,101,?,cluster0
17604,0,22,18,154,68,23,250,15,20,6,17,100,?,cluster0
17605,0,22,18,150,66,21,245,14,19,6,17,99,?,cluster0
17606,0,22,18,148,65,20,242,14,18,6,17,98,?,cluster0
17607,0,20,14,125,52,18,204,12,16,6,16,86,?,cluster0
17608,0,22,18,168,75,30,270,16,26,6,17,106,?,cluster0
17609,0,22,18,166,74,29,267,16,25,6,17,105,?,cluster0
17610,0,22,18,162,72,27,262,15,24,6,17,104,?,cluster0
17611,0,22,18,160,71,26,259,15,23,6,17,103,?,cluster0
17612,0,22,18,166,74,29,267,16,25,6,17,105,?,cluster0
17613,0,22,18,164,73,28,264,16,24,6,17,104,?,cluster0
17614,0,22,18,160,71,26,259,15,23,6,17,103,?,cluster0
17615,0,22,18,158,70,25,256,15,22,6,17,102,?,cluster0
17616,0,22,18,163,73,27,264,15,24,6,17,104,?,cluster0
17617,0,22,18,161,72,26,261,15,23,6,17,103,?,cluster0
17618,0,22,18,157,70,24,256,14,22,6,17,102,?,cluster0
17619,0,22,18,155,69,23,253,14,21,6,17,101,?,cluster0
17620,0,22,18,161,72,26,261,15,23,6,17,103,?,cluster0
17621,0,22,18,159,71,25,258,15,22,6,17,102,?,cluster0
17622,0,22,18,155,69,23,253,14,21,6,17,101,?,cluster0
17623,0,22,18,153,68,22,250,14,20,6,17,100,?,cluster0
17624,0,20,14,130,55,20,212,12,18,6,16,88,?,cluster0
17625,0,22,18,166,74,29,267,16,25,6,17,105,?,cluster0
17626,0,22,18,164,73,28,264,16,24,6,17,104,?,cluster0
17627,0,22,18,160,71,26,259,15,23,6,17,103,?,cluster0
17628,0,22,18,158,70,25,256,15,22,6,17,102,?,cluster0
17629,0,22,18,164,73,28,264,16,24,6,17,104,?,cluster0
17630,0,22,18,162,72,27,261,16,23,6,17,103,?,cluster0
17631,0,22,18,158,70,25,256,15,22,6,17,102,?,cluster0
17632,0,22,18,156,69,24,253,15,21,6,17,101,?,cluster0
17633,0,22,18,161,72,26,261,15,23,6,17,103,?,cluster0
17634,0,22,18,159,71,25,258,15,22,6,17,102,?,cluster0
17635,0,22,18,155,69,23,253,14,21,6,17,101,?,cluster0
17636,0,22,18,153,68,22,250,14,20,6,17,100,?,cluster0
17637,0,22,18,159,71,25,258,15,22,6,17,102,?,cluster0
17638,0,22,18,157,70,24,255,15,21,6,17,101,?,cluster0
17639,0,22,18,153,68,22,250,14,20,6,17,100,?,cluster0
17640,0,22,18,151,67,21,247,14,19,6,17,99,?,cluster0
17641,0,20,14,128,54,19,209,12,17,6,16,87,?,cluster0
17642,0,22,18,162,72,27,262,15,24,6,17,104,?,cluster0
17643,0,22,18,160,71,26,259,15,23,6,17,103,?,cluster0
17644,0,22,18,156,69,24,254,14,22,6,17,102,?,cluster0
17645,0,22,18,154,68,23,251,14,21,6,17,101,?,cluster0
17646,0,22,18,160,71,26,259,15,23,6,17,103,?,cluster0
17647,0,22,18,158,70,25,256,15,22,6,17,102,?,cluster0
17648,0,22,18,154,68,23,251,14,21,6,17,101,?,cluster0
17649,0,22,18,152,67,22,248,14,20,6,17,100,?,cluster0
17650,0,22,18,157,70,24,256,14,22,6,17,102,?,cluster0
17651,0,22,18,155,69,23,253,14,21,6,17,101,?,cluster0
17652,0,22,18,151,67,21,248,13,20,6,17,100,?,cluster0
17653,0,22,18,149,66,20,245,13,19,6,17,99,?,cluster0
17654,0,22,18,155,69,23,253,14,21,6,17,101,?,cluster0
17655,0,22,18,153,68,22,250,14,20,6,17,100,?,cluster0
17656,0,22,18,149,66,20,245,13,19,6,17,99,?,cluster0
17657,0,22,18,147,65,19,242,13,18,6,17,98,?,cluster0
17658,0,20,14,124,52,17,204,11,16,6,16,86,?,cluster0
17659,0,22,18,160,71,26,259,15,23,6,17,103,?,cluster0
17660,0,22,18,158,70,25,256,15,22,6,17,102,?,cluster0
17661,0,22,18,154,68,23,251,14,21,6,17,101,?,cluster0
17662,0,22,18,152,67,22,248,14,20,6,17,100,?,cluster0
17663,0,22,18,158,70,25,256,15,22,6,17,102,?,cluster0
17664,0,22,18,156,69,24,253,15,21,6,17,101,?,cluster0
17665,0,22,18,152,67,22,248,14,20,6,17,100,?,cluster0
17666,0,22,18,150,66,21,245,14,19,6,17,99,?,cluster0
17667,0,22,18,155,69,23,253,14,21,6,17,101,?,cluster0
17668,0,22,18,153,68,22,250,14,20,6,17,100,?,cluster0
17669,0,22,18,149,66,20,245,13,19,6,17,99,?,cluster0
17670,0,22,18,147,65,19,242,13,18,6,17,98,?,cluster0
17671,0,22,18,153,68,22,250,14,20,6,17,100,?,cluster0
17672,0,22,18,151,67,21,247,14,19,6,17,99,?,cluster0
17673,0,22,18,147,65,19,242,13,18,6,17,98,?,cluster0
17674,0,22,18,145,64,18,239,13,17,6,17,97,?,cluster0
17675,0,20,14,122,51,16,201,11,15,6,16,85,?,cluster0
17676,0,22,18,166,74,29,267,16,25,6,17,105,?,cluster0
17677,0,22,18,164,73,28,264,16,24,6,17,104,?,cluster0
17678,0,22,18,160,71,26,259,15,23,6,17,103,?,cluster0
17679,0,22,18,158,70,25,256,15,22,6,17,102,?,cluster0
17680,0,22,18,164,73,28,264,16,24,6,17,104,?,cluster0
17681,0,22,18,162,72,27,261,16,23,6,17,103,?,cluster0
17682,0,22,18,158,70,25,256,15,22,6,17,102,?,cluster0
17683,0,22,18,156,69,24,253,15,21,6,17,101,?,cluster0
17684,0,22,18,161,72,26,261,15,23,6,17,103,?,cluster0
17685,0,22,18,159,71,25,258,15,22,6,17,102,?,cluster0
17686,0,22,18,155,69,23,253,14,21,6,17,101,?,cluster0
17687,0,22,18,153,68,22,250,14,20,6,17,100,?,cluster0
17688,0,22,18,159,71,25,258,15,22,6,17,102,?,cluster0
17689,0,22,18,157,70,24,255,15,21,6,17,101,?,cluster0
17690,0,22,18,153,68,22,250,14,20,6,17,100,?,cluster0
17691,0,22,18,151,67,21,247,14,19,6,17,99,?,cluster0
17692,0,20,14,128,54,19,209,12,17,6,16,87,?,cluster0
17693,0,22,18,164,73,28,264,16,24,6,17,104,?,cluster0
17694,0,22,18,162,72,27,261,16,23,6,17,103,?,cluster0
17695,0,22,18,158,70,25,256,15,22,6,17,102,?,cluster0
17696,0,22,18,156,69,24,253,15,21,6,17,101,?,cluster0
17697,0,22,18,162,72,27,261,16,23,6,17,103,?,cluster0
17698,0,22,18,160,71,26,258,16,22,6,17,102,?,cluster0
17699,0,22,18,156,69,24,253,15,21,6,17,101,?,cluster0
17700,0,22,18,154,68,23,250,15,20,6,17,100,?,cluster0
17701,0,22,18,159,71,25,258,15,22,6,17,102,?,cluster0
17702,0,22,18,157,70,24,255,15,21,6,17,101,?,cluster0
17703,0,22,18,153,68,22,250,14,20,6,17,100,?,cluster0
17704,0,22,18,151,67,21,247,14,19,6,17,99,?,cluster0
17705,0,22,18,157,70,24,255,15,21,6,17,101,?,cluster0
17706,0,22,18,155,69,23,252,15,20,6,17,100,?,cluster0
17707,0,22,18,151,67,21,247,14,19,6,17,99,?,cluster0
17708,0,22,18,149,66,20,244,14,18,6,17,98,?,cluster0
17709,0,20,14,126,53,18,206,12,16,6,16,86,?,cluster0
17710,0,22,18,160,71,26,259,15,23,6,17,103,?,cluster0
17711,0,22,18,158,70,25,256,15,22,6,17,102,?,cluster0
17712,0,22,18,154,68,23,251,14,21,6,17,101,?,cluster0
17713,0,22,18,152,67,22,248,14,20,6,17,100,?,cluster0
17714,0,22,18,158,70,25,256,15,22,6,17,102,?,cluster0
17715,0,22,18,156,69,24,253,15,21,6,17,101,?,cluster0
17716,0,22,18,152,67,22,248,14,20,6,17,100,?,cluster0
17717,0,22,18,150,66,21,245,14,19,6,17,99,?,cluster0
17718,0,22,18,155,69,23,253,14,21,6,17,101,?,cluster0
17719,0,22,18,153,68,22,250,14,20,6,17,100,?,cluster0
17720,0,22,18,149,66,20,245,13,19,6,17,99,?,cluster0
17721,0,22,18,147,65,19,242,13,18,6,17,98,?,cluster0
17722,0,22,18,153,68,22,250,14,20,6,17,100,?,cluster0
17723,0,22,18,151,67,21,247,14,19,6,17,99,?,cluster0
17724,0,22,18,147,65,19,242,13,18,6,17,98,?,cluster0
17725,0,22,18,145,64,18,239,13,17,6,17,97,?,cluster0
17726,0,20,14,122,51,16,201,11,15,6,16,85,?,cluster0
17727,0,22,18,158,70,25,256,15,22,6,17,102,?,cluster0
17728,0,22,18,156,69,24,253,15,21,6,17,101,?,cluster0
17729,0,22,18,152,67,22,248,14,20,6,17,100,?,cluster0
17730,0,22,18,150,66,21,245,14,19,6,17,99,?,cluster0
17731,0,22,18,156,69,24,253,15,21,6,17,101,?,cluster0
17732,0,22,18,154,68,23,250,15,20,6,17,100,?,cluster0
17733,0,22,18,150,66,21,245,14,19,6,17,99,?,cluster0
17734,0,22,18,148,65,20,242,14,18,6,17,98,?,cluster0
17735,0,22,18,153,68,22,250,14,20,6,17,100,?,cluster0
17736,0,22,18,151,67,21,247,14,19,6,17,99,?,cluster0
17737,0,22,18,147,65,19,242,13,18,6,17,98,?,cluster0
17738,0,22,18,145,64,18,239,13,17,6,17,97,?,cluster0
17739,0,22,18,151,67,21,247,14,19,6,17,99,?,cluster0
17740,0,22,18,149,66,20,244,14,18,6,17,98,?,cluster0
17741,0,22,18,145,64,18,239,13,17,6,17,97,?,cluster0
17742,0,22,18,143,63,17,236,13,16,6,17,96,?,cluster0
17743,0,20,14,120,50,15,198,11,14,6,16,84,?,cluster0
17744,0,23,18,179,81,33,292,17,28,7,18,114,?,cluster0
17745,0,23,18,177,80,32,289,17,27,7,18,113,?,cluster0
17746,0,23,18,173,78,30,284,16,26,7,18,112,?,cluster0
17747,0,23,18,171,77,29,281,16,25,7,18,111,?,cluster0
17748,0,23,18,177,80,32,289,17,27,7,18,113,?,cluster0
17749,0,23,18,175,79,31,286,17,26,7,18,112,?,cluster0
17750,0,23,18,171,77,29,281,16,25,7,18,111,?,cluster0
17751,0,23,18,169,76,28,278,16,24,7,18,110,?,cluster0
17752,0,23,18,174,79,30,286,16,26,7,18,112,?,cluster0
17753,0,23,18,172,78,29,283,16,25,7,18,111,?,cluster0
17754,0,23,18,168,76,27,278,15,24,7,18,110,?,cluster0
17755,0,23,18,166,75,26,275,15,23,7,18,109,?,cluster0
17756,0,23,18,172,78,29,283,16,25,7,18,111,?,cluster0
17757,0,23,18,170,77,28,280,16,24,7,18,110,?,cluster0
17758,0,23,18,166,75,26,275,15,23,7,18,109,?,cluster0
17759,0,23,18,164,74,25,272,15,22,7,18,108,?,cluster0
17760,0,21,14,141,61,23,234,13,20,7,17,96,?,cluster0
17761,0,23,18,177,80,32,289,17,27,7,18,113,?,cluster0
17762,0,23,18,175,79,31,286,17,26,7,18,112,?,cluster0
17763,0,23,18,171,77,29,281,16,25,7,18,111,?,cluster0
17764,0,23,18,169,76,28,278,16,24,7,18,110,?,cluster0
17765,0,23,18,175,79,31,286,17,26,7,18,112,?,cluster0
17766,0,23,18,173,78,30,283,17,25,7,18,111,?,cluster0
17767,0,23,18,169,76,28,278,16,24,7,18,110,?,cluster0
17768,0,23,18,167,75,27,275,16,23,7,18,109,?,cluster0
17769,0,23,18,172,78,29,283,16,25,7,18,111,?,cluster0
17770,0,23,18,170,77,28,280,16,24,7,18,110,?,cluster0
17771,0,23,18,166,75,26,275,15,23,7,18,109,?,cluster0
17772,0,23,18,164,74,25,272,15,22,7,18,108,?,cluster0
17773,0,23,18,170,77,28,280,16,24,7,18,110,?,cluster0
17774,0,23,18,168,76,27,277,16,23,7,18,109,?,cluster0
17775,0,23,18,164,74,25,272,15,22,7,18,108,?,cluster0
17776,0,23,18,162,73,24,269,15,21,7,18,107,?,cluster0
17777,0,21,14,139,60,22,231,13,19,7,17,95,?,cluster0
17778,0,23,18,173,78,30,284,16,26,7,18,112,?,cluster0
17779,0,23,18,171,77,29,281,16,25,7,18,111,?,cluster0
17780,0,23,18,167,75,27,276,15,24,7,18,110,?,cluster0
17781,0,23,18,165,74,26,273,15,23,7,18,109,?,cluster0
17782,0,23,18,171,77,29,281,16,25,7,18,111,?,cluster0
17783,0,23,18,169,76,28,278,16,24,7,18,110,?,cluster0
17784,0,23,18,165,74,26,273,15,23,7,18,109,?,cluster0
17785,0,23,18,163,73,25,270,15,22,7,18,108,?,cluster0
17786,0,23,18,168,76,27,278,15,24,7,18,110,?,cluster0
17787,0,23,18,166,75,26,275,15,23,7,18,109,?,cluster0
17788,0,23,18,162,73,24,270,14,22,7,18,108,?,cluster0
17789,0,23,18,160,72,23,267,14,21,7,18,107,?,cluster0
17790,0,23,18,166,75,26,275,15,23,7,18,109,?,cluster0
17791,0,23,18,164,74,25,272,15,22,7,18,108,?,cluster0
17792,0,23,18,160,72,23,267,14,21,7,18,107,?,cluster0
17793,0,23,18,158,71,22,264,14,20,7,18,106,?,cluster0
17794,0,21,14,135,58,20,226,12,18,7,17,94,?,cluster0
17795,0,23,18,171,77,29,281,16,25,7,18,111,?,cluster0
17796,0,23,18,169,76,28,278,16,24,7,18,110,?,cluster0
17797,0,23,18,165,74,26,273,15,23,7,18,109,?,cluster0
17798,0,23,18,163,73,25,270,15,22,7,18,108,?,cluster0
17799,0,23,18,169,76,28,278,16,24,7,18,110,?,cluster0
17800,0,23,18,167,75,27,275,16,23,7,18,109,?,cluster0
17801,0,23,18,163,73,25,270,15,22,7,18,108,?,cluster0
17802,0,23,18,161,72,24,267,15,21,7,18,107,?,cluster0
17803,0,23,18,166,75,26,275,15,23,7,18,109,?,cluster0
17804,0,23,18,164,74,25,272,15,22,7,18,108,?,cluster0
17805,0,23,18,160,72,23,267,14,21,7,18,107,?,cluster0
17806,0,23,18,158,71,22,264,14,20,7,18,106,?,cluster0
17807,0,23,18,164,74,25,272,15,22,7,18,108,?,cluster0
17808,0,23,18,162,73,24,269,15,21,7,18,107,?,cluster0
17809,0,23,18,158,71,22,264,14,20,7,18,106,?,cluster0
17810,0,23,18,156,70,21,261,14,19,7,18,105,?,cluster0
17811,0,21,14,133,57,19,223,12,17,7,17,93,?,cluster0
17812,0,23,18,177,80,32,289,17,27,7,18,113,?,cluster0
17813,0,23,18,175,79,31,286,17,26,7,18,112,?,cluster0
17814,0,23,18,171,77,29,281,16,25,7,18,111,?,cluster0
17815,0,23,18,169,76,28,278,16,24,7,18,110,?,cluster0
17816,0,23,18,175,79,31,286,17,26,7,18,112,?,cluster0
17817,0,23,18,173,78,30,283,17,25,7,18,111,?,cluster0
17818,0,23,18,169,76,28,278,16,24,7,18,110,?,cluster0
17819,0,23,18,167,75,27,275,16,23,7,18,109,?,cluster0
17820,0,23,18,172,78,29,283,16,25,7,18,111,?,cluster0
17821,0,23,18,170,77,28,280,16,24,7,18,110,?,cluster0
17822,0,23,18,166,75,26,275,15,23,7,18,109,?,cluster0
17823,0,23,18,164,74,25,272,15,22,7,18,108,?,cluster0
17824,0,23,18,170,77,28,280,16,24,7,18,110,?,cluster0
17825,0,23,18,168,76,27,277,16,23,7,18,109,?,cluster0
17826,0,23,18,164,74,25,272,15,22,7,18,108,?,cluster0
17827,0,23,18,162,73,24,269,15,21,7,18,107,?,cluster0
17828,0,21,14,139,60,22,231,13,19,7,17,95,?,cluster0
17829,0,23,18,175,79,31,286,17,26,7,18,112,?,cluster0
17830,0,23,18,173,78,30,283,17,25,7,18,111,?,cluster0
17831,0,23,18,169,76,28,278,16,24,7,18,110,?,cluster0
17832,0,23,18,167,75,27,275,16,23,7,18,109,?,cluster0
17833,0,23,18,173,78,30,283,17,25,7,18,111,?,cluster0
17834,0,23,18,171,77,29,280,17,24,7,18,110,?,cluster0
17835,0,23,18,167,75,27,275,16,23,7,18,109,?,cluster0
17836,0,23,18,165,74,26,272,16,22,7,18,108,?,cluster0
17837,0,23,18,170,77,28,280,16,24,7,18,110,?,cluster0
17838,0,23,18,168,76,27,277,16,23,7,18,109,?,cluster0
17839,0,23,18,164,74,25,272,15,22,7,18,108,?,cluster0
17840,0,23,18,162,73,24,269,15,21,7,18,107,?,cluster0
17841,0,23,18,168,76,27,277,16,23,7,18,109,?,cluster0
17842,0,23,18,166,75,26,274,16,22,7,18,108,?,cluster0
17843,0,23,18,162,73,24,269,15,21,7,18,107,?,cluster0
17844,0,23,18,160,72,23,266,15,20,7,18,106,?,cluster0
17845,0,21,14,137,59,21,228,13,18,7,17,94,?,cluster0
17846,0,23,18,171,77,29,281,16,25,7,18,111,?,cluster0
17847,0,23,18,169,76,28,278,16,24,7,18,110,?,cluster0
17848,0,23,18,165,74,26,273,15,23,7,18,109,?,cluster0
17849,0,23,18,163,73,25,270,15,22,7,18,108,?,cluster0
17850,0,23,18,169,76,28,278,16,24,7,18,110,?,cluster0
17851,0,23,18,167,75,27,275,16,23,7,18,109,?,cluster0
17852,0,23,18,163,73,25,270,15,22,7,18,108,?,cluster0
17853,0,23,18,161,72,24,267,15,21,7,18,107,?,cluster0
17854,0,23,18,166,75,26,275,15,23,7,18,109,?,cluster0
17855,0,23,18,164,74,25,272,15,22,7,18,108,?,cluster0
17856,0,23,18,160,72,23,267,14,21,7,18,107,?,cluster0
17857,0,23,18,158,71,22,264,14,20,7,18,106,?,cluster0
17858,0,23,18,164,74,25,272,15,22,7,18,108,?,cluster0
17859,0,23,18,162,73,24,269,15,21,7,18,107,?,cluster0
17860,0,23,18,158,71,22,264,14,20,7,18,106,?,cluster0
17861,0,23,18,156,70,21,261,14,19,7,18,105,?,cluster0
17862,0,21,14,133,57,19,223,12,17,7,17,93,?,cluster0
17863,0,23,18,169,76,28,278,16,24,7,18,110,?,cluster0
17864,0,23,18,167,75,27,275,16,23,7,18,109,?,cluster0
17865,0,23,18,163,73,25,270,15,22,7,18,108,?,cluster0
17866,0,23,18,161,72,24,267,15,21,7,18,107,?,cluster0
17867,0,23,18,167,75,27,275,16,23,7,18,109,?,cluster0
17868,0,23,18,165,74,26,272,16,22,7,18,108,?,cluster0
17869,0,23,18,161,72,24,267,15,21,7,18,107,?,cluster0
17870,0,23,18,159,71,23,264,15,20,7,18,106,?,cluster0
17871,0,23,18,164,74,25,272,15,22,7,18,108,?,cluster0
17872,0,23,18,162,73,24,269,15,21,7,18,107,?,cluster0
17873,0,23,18,158,71,22,264,14,20,7,18,106,?,cluster0
17874,0,23,18,156,70,21,261,14,19,7,18,105,?,cluster0
17875,0,23,18,162,73,24,269,15,21,7,18,107,?,cluster0
17876,0,23,18,160,72,23,266,15,20,7,18,106,?,cluster0
17877,0,23,18,156,70,21,261,14,19,7,18,105,?,cluster0
17878,0,23,18,154,69,20,258,14,18,7,18,104,?,cluster0
17879,0,21,14,131,56,18,220,12,16,7,17,92,?,cluster0
17880,0,23,18,174,79,30,286,16,26,7,18,112,?,cluster0
17881,0,23,18,172,78,29,283,16,25,7,18,111,?,cluster0
17882,0,23,18,168,76,27,278,15,24,7,18,110,?,cluster0
17883,0,23,18,166,75,26,275,15,23,7,18,109,?,cluster0
17884,0,23,18,172,78,29,283,16,25,7,18,111,?,cluster0
17885,0,23,18,170,77,28,280,16,24,7,18,110,?,cluster0
17886,0,23,18,166,75,26,275,15,23,7,18,109,?,cluster0
17887,0,23,18,164,74,25,272,15,22,7,18,108,?,cluster0
17888,0,23,18,169,77,27,280,15,24,7,18,110,?,cluster0
17889,0,23,18,167,76,26,277,15,23,7,18,109,?,cluster0
17890,0,23,18,163,74,24,272,14,22,7,18,108,?,cluster0
17891,0,23,18,161,73,23,269,14,21,7,18,107,?,cluster0
17892,0,23,18,167,76,26,277,15,23,7,18,109,?,cluster0
17893,0,23,18,165,75,25,274,15,22,7,18,108,?,cluster0
17894,0,23,18,161,73,23,269,14,21,7,18,107,?,cluster0
17895,0,23,18,159,72,22,266,14,20,7,18,106,?,cluster0
17896,0,21,14,136,59,20,228,12,18,7,17,94,?,cluster0
17897,0,23,18,172,78,29,283,16,25,7,18,111,?,cluster0
17898,0,23,18,170,77,28,280,16,24,7,18,110,?,cluster0
17899,0,23,18,166,75,26,275,15,23,7,18,109,?,cluster0
17900,0,23,18,164,74,25,272,15,22,7,18,108,?,cluster0
17901,0,23,18,170,77,28,280,16,24,7,18,110,?,cluster0
17902,0,23,18,168,76,27,277,16,23,7,18,109,?,cluster0
17903,0,23,18,164,74,25,272,15,22,7,18,108,?,cluster0
17904,0,23,18,162,73,24,269,15,21,7,18,107,?,cluster0
17905,0,23,18,167,76,26,277,15,23,7,18,109,?,cluster0
